active_count,active_sensors,score,meets_thresholds,r2_temperature,r2_humidity
3,"[3, 5, 8]",0.9370035312141625,True,0.9200962175102689,0.953910844918056
3,"[6, 7, 12]",0.9369860885327654,True,0.9157922062513977,0.9581799708141333
3,"[2, 8, 12]",0.9368746988340211,True,0.9136331026123089,0.9601162950557331
3,"[3, 7, 9]",0.9368414836397327,True,0.9176050661073456,0.9560779011721199
3,"[6, 8, 10]",0.9367590756993911,True,0.9186420428176425,0.9548761085811398
3,"[3, 5, 12]",0.9366946620056777,True,0.918626312921044,0.9547630110903115
3,"[1, 3, 5]",0.9366526064996876,True,0.9197953347019365,0.9535098782974388
3,"[9, 10, 12]",0.936365383604392,True,0.9138689178035193,0.9588618494052648
3,"[5, 8, 10]",0.9361573541690502,True,0.9187625418058912,0.9535521665322092
3,"[1, 2, 8]",0.9360896332508346,True,0.9143180630565289,0.9578612034451405
3,"[5, 8, 13]",0.9359473424873408,True,0.9172394011732309,0.9546552838014508
3,"[3, 5, 10]",0.9357202394101927,True,0.918490304579858,0.9529501742405272
3,"[7, 8, 9]",0.9354806115277532,True,0.9148932064273035,0.9560680166282027
3,"[3, 5, 11]",0.9351154287808957,True,0.9173253582746158,0.9529054992871756
3,"[2, 9, 12]",0.9351033401329187,True,0.912818754954974,0.9573879253108635
3,"[7, 8, 10]",0.93496487025969,True,0.9165550547454018,0.9533746857739782
3,"[1, 5, 10]",0.9349499818099027,True,0.9169126138140137,0.9529873498057917
3,"[2, 11, 12]",0.9349184631448317,True,0.9119398640683684,0.9578970622212951
3,"[1, 5, 12]",0.9347072326314346,True,0.9183801312131746,0.9510343340496946
3,"[5, 8, 11]",0.9346471964842564,True,0.9166514357110634,0.9526429572574493
3,"[8, 9, 12]",0.9343893015811775,True,0.9104906224476195,0.9582879807147354
3,"[5, 11, 12]",0.9343890374020123,True,0.9156373605406153,0.9531407142634093
3,"[2, 4, 8]",0.9343351336382262,True,0.9104179562500296,0.9582523110264227
3,"[1, 7, 9]",0.9340877690521737,True,0.9110303115521927,0.9571452265521547
3,"[8, 9, 10]",0.9338574019355026,True,0.9117918748621269,0.9559229290088784
3,"[1, 5, 7]",0.9337807409349109,True,0.9163959468149633,0.9511655350548586
3,"[7, 8, 13]",0.9335214508302466,True,0.9120980799495926,0.9549448217109007
3,"[1, 9, 10]",0.9335208784336406,True,0.9104525001771717,0.9565892566901095
3,"[1, 2, 5]",0.9334724311004614,True,0.9105165850512051,0.9564282771497177
3,"[3, 7, 11]",0.933367512775661,True,0.9140056775407431,0.9527293480105788
3,"[5, 10, 12]",0.9333034710567885,True,0.9140548955757866,0.9525520465377902
3,"[1, 7, 12]",0.933223711023047,True,0.9149772130437983,0.9514702090022956
3,"[3, 5, 6]",0.9331368594758906,True,0.910515922881282,0.9557577960704993
3,"[2, 10, 12]",0.9331205467737058,True,0.909709081097255,0.9565320124501567
3,"[1, 8, 9]",0.9329436344489248,True,0.9092149698267915,0.9566722990710582
3,"[5, 12, 13]",0.9328574294745758,True,0.9131209979990373,0.9525938609501143
3,"[2, 3, 10]",0.9327906329129879,True,0.9142855812786531,0.9512956845473227
3,"[3, 4, 7]",0.932645480839712,True,0.9129947858288596,0.9522961758505644
3,"[5, 6, 10]",0.9325860165650137,True,0.9093372451047693,0.9558347880252582
3,"[2, 5, 10]",0.9325530244672129,True,0.9076298057281313,0.9574762432062945
3,"[1, 5, 11]",0.9325017086066033,True,0.9132991131468304,0.9517043040663762
3,"[1, 5, 6]",0.9324821259277747,True,0.9090110795010813,0.9559531723544681
3,"[1, 9, 12]",0.9323218900760656,True,0.9078410391710184,0.9568027409811127
3,"[1, 8, 11]",0.9323203173182071,True,0.9113618862880828,0.9532787483483314
3,"[7, 10, 12]",0.9321006931740129,True,0.9120672330108832,0.9521341533371426
3,"[2, 8, 9]",0.932089091494732,True,0.9107695669271041,0.9534086160623597
3,"[7, 8, 11]",0.9319441316688597,True,0.9112002657640491,0.9526879975736702
3,"[3, 6, 7]",0.931883809012162,True,0.9089010282413053,0.9548665897830185
3,"[9, 11, 12]",0.9318418539046137,True,0.9076354494086024,0.956048258400625
3,"[3, 4, 5]",0.9318329124242148,True,0.9130929614692109,0.9505728633792189
3,"[2, 3, 11]",0.9318015108585136,True,0.9109815158029111,0.952621505914116
3,"[1, 7, 10]",0.9317367326736946,True,0.9107763215719813,0.9526971437754079
3,"[6, 8, 11]",0.9317166293668682,True,0.9080033078535161,0.9554299508802202
3,"[5, 9, 10]",0.9316524033665403,True,0.9078144962828907,0.9554903104501898
3,"[7, 9, 10]",0.9314187198706392,True,0.9071474802067642,0.9556899595345142
3,"[7, 12, 13]",0.9313851001702129,True,0.910249326804273,0.9525208735361528
3,"[1, 8, 10]",0.9311991301213949,True,0.9128232587609777,0.949575001481812
3,"[6, 10, 12]",0.9311548887783498,True,0.9086805738912875,0.9536292036654123
3,"[2, 8, 13]",0.9309220383256693,True,0.9058828094287951,0.9559612672225437
3,"[2, 3, 8]",0.9309029844320892,True,0.9080876115551219,0.9537183573090565
3,"[2, 9, 10]",0.9308756058894937,True,0.9073827329427717,0.9543684788362157
3,"[4, 9, 12]",0.9307741908305691,True,0.9058248133040399,0.9557235683570983
3,"[2, 5, 9]",0.9304028738389406,True,0.9071957071490764,0.9536100405288048
3,"[4, 5, 12]",0.9303071504095535,True,0.9118658840678097,0.9487484167512973
3,"[1, 5, 13]",0.9302169390523254,True,0.9119871588251462,0.9484467192795045
