lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,sensor,sensor_is_active,variable,rmse,mae,r2
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,2,0,temperature,0.3151056378963373,0.22962521016597748,0.9499784185017647
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,2,0,humidity,1.2839679732057012,0.9266782402992249,0.862519819184823
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,3,0,temperature,0.3570330646894485,0.3042413294315338,0.9278894182864356
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,3,0,humidity,1.151392864429547,0.9652684926986694,0.8992872420487956
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,4,0,temperature,0.5122495911756219,0.27556341886520386,0.9008848322051375
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,4,0,humidity,1.5439224579269868,0.9442247152328491,0.7613671377725748
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,5,1,temperature,0.3977280077989399,0.27256909012794495,0.8965273475078639
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,5,1,humidity,1.191325500753563,0.7814106941223145,0.8950067458415437
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,6,1,temperature,0.42916899521513885,0.3082723617553711,0.905179918653827
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,6,1,humidity,1.941437381364299,1.3889143466949463,0.7356327394778812
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,7,0,temperature,0.42726060243222413,0.3161097466945648,0.8953295632372107
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,7,0,humidity,1.9377418490176777,1.3590160608291626,0.7598022284728635
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,8,0,temperature,0.3266712409221458,0.24076005816459656,0.9356372327155631
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,8,0,humidity,1.4717827186893842,0.9913051128387451,0.8491416900286389
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,9,0,temperature,0.5495857900671123,0.4442615211009979,0.8288873033562756
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,9,0,humidity,2.212243546962649,1.605735182762146,0.6889959888830706
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,10,1,temperature,0.40349298064662653,0.3091905117034912,0.9133657781797663
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,10,1,humidity,1.8548351611495348,1.3922810554504395,0.7799923793251933
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,11,0,temperature,0.26989018686223987,0.1986319124698639,0.9625797502849457
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,11,0,humidity,0.8653191380712857,0.6359376907348633,0.9429425881636853
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,12,0,temperature,0.31243806463649554,0.2573166489601135,0.9410992317908874
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,12,0,humidity,1.1477284740472613,0.7513691186904907,0.9132063149358919
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,13,1,temperature,0.20537444006297328,0.1542666256427765,0.9741209925159731
lab2,head_only,lab2_active_1_5_6_10_13,"Lab2 active set [1, 5, 6, 10, 13]",5,8,13,1,humidity,0.6473224428478995,0.46757322549819946,0.9663756461413446
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,1,1,temperature,0.3021797514102511,0.2559145390987396,0.9382812102637642
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,1,1,humidity,1.1384885453898992,1.0222617387771606,0.909933972164274
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,2,0,temperature,0.3020623654728911,0.24321897327899933,0.9540338315239084
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,2,0,humidity,1.0785744877233223,0.8607192039489746,0.9029865422264465
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,3,0,temperature,0.25902470350926904,0.18739421665668488,0.9620453937974575
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,3,0,humidity,0.8269234703776152,0.5934789776802063,0.9480520921635464
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,4,0,temperature,0.5438567933630029,0.3069058954715729,0.8882761284568792
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,4,0,humidity,1.5187933142494048,0.8192409873008728,0.7690719608425594
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,5,0,temperature,0.3505419541505171,0.19699211418628693,0.9196227329414134
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,5,0,humidity,0.9723644508292717,0.6610487103462219,0.930054682609699
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,6,1,temperature,0.41242318160581204,0.2832894027233124,0.9124351516714033
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,6,1,humidity,1.6552005537973384,1.422239065170288,0.8078403694473963
lab2,head_only,lab2_active_1_6_7_8_9,"Lab2 active set [1, 6, 7, 8, 9]",5,8,7,1,temperature,0.410321647356138,0.2907414138317108,0.9034644693765186
