transfer_mode,protocol_name,display_name,active_count,masked_total,r2_humidity,r2_temperature,score
head_only,lab2_active_6_12,"Lab2 active set [6, 12]",2,11,0.9623621017934294,0.9460292786959967,0.9541956902447131
head_only,lab2_active_2_8,"Lab2 active set [2, 8]",2,11,0.9518729061886843,0.9554184129151012,0.9536456595518927
head_only,lab2_active_3_5,"Lab2 active set [3, 5]",2,11,0.9542312121503931,0.9521457839281638,0.9531884980392784
head_only,lab2_active_5_9,"Lab2 active set [5, 9]",2,11,0.9577432737402256,0.9476462282926962,0.952694751016461
head_only,lab2_active_1_3,"Lab2 active set [1, 3]",2,11,0.9573984941839317,0.9476777534576257,0.9525381238207787
head_only,lab2_active_1_6,"Lab2 active set [1, 6]",2,11,0.9569699535335088,0.9457293124666725,0.9513496330000906
head_only,lab2_active_5_6,"Lab2 active set [5, 6]",2,11,0.9587120606397068,0.9439590213622915,0.9513355410009992
head_only,lab2_active_3_12,"Lab2 active set [3, 12]",2,11,0.9632098162107484,0.9388661391213653,0.9510379776660569
head_only,lab2_active_2_10,"Lab2 active set [2, 10]",2,11,0.9531430004104595,0.9476640732487873,0.9504035368296234
head_only,lab2_active_8_9,"Lab2 active set [8, 9]",2,11,0.9574078630642859,0.9429787587056803,0.9501933108849832
head_only,lab2_active_6_10,"Lab2 active set [6, 10]",2,11,0.9630613053738338,0.93646313825674,0.9497622218152869
head_only,lab2_active_4_8,"Lab2 active set [4, 8]",2,11,0.958447224327294,0.9410680849570069,0.9497576546421505
head_only,lab2_active_9_10,"Lab2 active set [9, 10]",2,11,0.9580854628548228,0.9413969054104978,0.9497411841326603
head_only,lab2_active_3_11,"Lab2 active set [3, 11]",2,11,0.9572893658533744,0.9419899376660089,0.9496396517596917
head_only,lab2_active_3_9,"Lab2 active set [3, 9]",2,11,0.9555177553157784,0.9434964469052599,0.9495071011105192
head_only,lab2_active_9_12,"Lab2 active set [9, 12]",2,11,0.9537008656050754,0.9435955015400608,0.9486481835725681
head_only,lab2_active_3_8,"Lab2 active set [3, 8]",2,11,0.9529585198098053,0.9439230491315878,0.9484407844706966
head_only,lab2_active_2_3,"Lab2 active set [2, 3]",2,11,0.9582492940500642,0.9382596382579134,0.9482544661539888
head_only,lab2_active_1_12,"Lab2 active set [1, 12]",2,11,0.9531527383636637,0.9430692413102822,0.948110989836973
head_only,lab2_active_5_12,"Lab2 active set [5, 12]",2,11,0.9479182649080184,0.9474062166892471,0.9476622407986328
head_only,lab2_active_3_10,"Lab2 active set [3, 10]",2,11,0.9548387638842137,0.939777723053389,0.9473082434688014
head_only,lab2_active_8_13,"Lab2 active set [8, 13]",2,11,0.9570120512758321,0.9366368447047966,0.9468244479903143
head_only,lab2_active_4_5,"Lab2 active set [4, 5]",2,11,0.962098819842707,0.9310870520512169,0.9465929359469619
head_only,lab2_active_8_12,"Lab2 active set [8, 12]",2,11,0.9439251649786868,0.9486403741592019,0.9462827695689444
head_only,lab2_active_5_10,"Lab2 active set [5, 10]",2,11,0.9493857141052422,0.9413615647513185,0.9453736394282803
head_only,lab2_active_2_5,"Lab2 active set [2, 5]",2,11,0.9454507116286036,0.944070269871368,0.9447604907499858
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",2,11,0.9410462330219356,0.9463863752958097,0.9437163041588726
head_only,lab2_active_4_10,"Lab2 active set [4, 10]",2,11,0.9645516986535398,0.922638852905332,0.9435952757794359
head_only,lab2_active_5_11,"Lab2 active set [5, 11]",2,11,0.9464118387194828,0.9406202439906189,0.9435160413550508
head_only,lab2_active_1_8,"Lab2 active set [1, 8]",2,11,0.9400396383681459,0.9465954428363644,0.9433175406022551
head_only,lab2_active_7_8,"Lab2 active set [7, 8]",2,11,0.9540446388991767,0.93213795049306,0.9430912946961183
head_only,lab2_active_7_11,"Lab2 active set [7, 11]",2,11,0.9528537456128761,0.9322138895510199,0.942533817581948
head_only,lab2_active_4_12,"Lab2 active set [4, 12]",2,11,0.9504341582828536,0.933955672147747,0.9421949152153003
head_only,lab2_active_10_11,"Lab2 active set [10, 11]",2,11,0.9482474661641476,0.9360652232601563,0.9421563447121519
head_only,lab2_active_8_11,"Lab2 active set [8, 11]",2,11,0.9479538909989731,0.9360835704012171,0.9420187307000951
head_only,lab2_active_6_11,"Lab2 active set [6, 11]",2,11,0.9554825999969169,0.9271834941316389,0.9413330470642779
head_only,lab2_active_5_7,"Lab2 active set [5, 7]",2,11,0.950039845852182,0.931795014161457,0.9409174300068195
head_only,lab2_active_7_12,"Lab2 active set [7, 12]",2,11,0.951185901514421,0.9295910327489243,0.9403884671316727
head_only,lab2_active_2_7,"Lab2 active set [2, 7]",2,11,0.954166876561579,0.9263668928102591,0.940266884685919
head_only,lab2_active_8_10,"Lab2 active set [8, 10]",2,11,0.9441536851504858,0.9344950515951665,0.9393243683728262
head_only,lab2_active_3_13,"Lab2 active set [3, 13]",2,11,0.9527798693191389,0.9246897645076465,0.9387348169133927
head_only,lab2_active_1_10,"Lab2 active set [1, 10]",2,11,0.9375544975709063,0.9389757436593688,0.9382651206151376
head_only,lab2_active_2_9,"Lab2 active set [2, 9]",2,11,0.9528059789399621,0.9236737897173144,0.9382398843286383
head_only,lab2_active_5_8,"Lab2 active set [5, 8]",2,11,0.9429642068520678,0.9333034478761435,0.9381338273641057
head_only,lab2_active_1_9,"Lab2 active set [1, 9]",2,11,0.9390971283495616,0.9363455046948743,0.937721316522218
head_only,lab2_active_12_13,"Lab2 active set [12, 13]",2,11,0.9560086591494097,0.9188765650292954,0.9374426120893525
head_only,lab2_active_5_13,"Lab2 active set [5, 13]",2,11,0.9481961279499619,0.9263629284616238,0.9372795282057929
head_only,lab2_active_3_4,"Lab2 active set [3, 4]",2,11,0.9650005000021344,0.9084857527086764,0.9367431263554054
head_only,lab2_active_1_4,"Lab2 active set [1, 4]",2,11,0.9498620543089551,0.9222444475263235,0.9360532509176394
head_only,lab2_active_10_13,"Lab2 active set [10, 13]",2,11,0.9555390346062104,0.915316605557821,0.9354278200820156
head_only,lab2_active_6_9,"Lab2 active set [6, 9]",2,11,0.9477613574842834,0.9214408513539432,0.9346011044191133
head_only,lab2_active_4_9,"Lab2 active set [4, 9]",2,11,0.9428272950679515,0.9255464357559888,0.9341868654119702
head_only,lab2_active_3_7,"Lab2 active set [3, 7]",2,11,0.939755782138193,0.9244991815900427,0.9321274818641179
head_only,lab2_active_4_11,"Lab2 active set [4, 11]",2,11,0.9486169800226606,0.9144245222398107,0.9315207511312357
head_only,lab2_active_7_10,"Lab2 active set [7, 10]",2,11,0.9418861240640434,0.9166017491315752,0.9292439365978094
head_only,lab2_active_1_7,"Lab2 active set [1, 7]",2,11,0.9378644378333238,0.9196718591215413,0.9287681484774326
head_only,lab2_active_6_13,"Lab2 active set [6, 13]",2,11,0.9417019891123337,0.9141021892577581,0.9279020891850459
head_only,lab2_active_2_4,"Lab2 active set [2, 4]",2,11,0.943817272860718,0.9096093172014523,0.9267132950310852
head_only,lab2_active_4_7,"Lab2 active set [4, 7]",2,11,0.9322982215538165,0.919860365727411,0.9260792936406137
head_only,lab2_active_6_7,"Lab2 active set [6, 7]",2,11,0.9442062635555651,0.907007547026823,0.925606905291194
head_only,lab2_active_3_6,"Lab2 active set [3, 6]",2,11,0.9332840154868468,0.9174542923527558,0.9253691539198012
head_only,lab2_active_2_11,"Lab2 active set [2, 11]",2,11,0.9309397900007584,0.9194275612459802,0.9251836756233693
head_only,lab2_active_7_9,"Lab2 active set [7, 9]",2,11,0.9378905627334204,0.9089382188156664,0.9234143907745433
head_only,lab2_active_11_13,"Lab2 active set [11, 13]",2,11,0.9341358289288754,0.9118774150683014,0.9230066219985884
head_only,lab2_active_1_13,"Lab2 active set [1, 13]",2,11,0.9161043163856749,0.9285242801135247,0.9223142982495998
head_only,lab2_active_2_6,"Lab2 active set [2, 6]",2,11,0.9403182513497957,0.9029374329785066,0.9216278421641512
head_only,lab2_active_4_6,"Lab2 active set [4, 6]",2,11,0.9508226621614779,0.8774676731741669,0.9141451676678224
head_only,lab2_active_4_13,"Lab2 active set [4, 13]",2,11,0.9299923693519591,0.8877397518878134,0.9088660606198862
head_only,lab2_active_2_13,"Lab2 active set [2, 13]",2,11,0.9137662897224085,0.9021651164304395,0.907965703076424
head_only,lab2_active_7_13,"Lab2 active set [7, 13]",2,11,0.927375529152483,0.8858126393551515,0.9065940842538173
head_only,lab2_active_9_13,"Lab2 active set [9, 13]",2,11,0.904519927042694,0.902123390573082,0.9033216588078881
head_only,lab2_active_2_10_12,"Lab2 active set [2, 10, 12]",3,10,0.9693805310015498,0.9600016906050883,0.964691110803319
head_only,lab2_active_1_9_11,"Lab2 active set [1, 9, 11]",3,10,0.968358567396365,0.9600502687391479,0.9642044180677565
head_only,lab2_active_9_11_12,"Lab2 active set [9, 11, 12]",3,10,0.9683631606534422,0.9583506096558516,0.9633568851546469
head_only,lab2_active_6_10_12,"Lab2 active set [6, 10, 12]",3,10,0.9709272990512017,0.9555707243480855,0.9632490116996436
head_only,lab2_active_1_2_12,"Lab2 active set [1, 2, 12]",3,10,0.9658113071733647,0.9606397492242846,0.9632255281988247
head_only,lab2_active_3_9_11,"Lab2 active set [3, 9, 11]",3,10,0.9691325265997304,0.9559989844804562,0.9625657555400933
head_only,lab2_active_6_8_10,"Lab2 active set [6, 8, 10]",3,10,0.9696505571653908,0.9552659414356808,0.9624582493005358
head_only,lab2_active_2_8_12,"Lab2 active set [2, 8, 12]",3,10,0.963740727742166,0.9579395720707397,0.9608401499064528
head_only,lab2_active_2_9_12,"Lab2 active set [2, 9, 12]",3,10,0.9659200325208535,0.9548667068367117,0.9603933696787825
head_only,lab2_active_3_5_9,"Lab2 active set [3, 5, 9]",3,10,0.965649134459305,0.9550232068724865,0.9603361706658957
head_only,lab2_active_3_11_12,"Lab2 active set [3, 11, 12]",3,10,0.9666993973048394,0.9534688002720624,0.9600840987884509
head_only,lab2_active_5_6_8,"Lab2 active set [5, 6, 8]",3,10,0.9664341753462152,0.9536191092893496,0.9600266423177823
head_only,lab2_active_1_11_12,"Lab2 active set [1, 11, 12]",3,10,0.9620536080772362,0.9578511867362614,0.9599523974067488
head_only,lab2_active_2_11_12,"Lab2 active set [2, 11, 12]",3,10,0.9646928335839544,0.9548711171193976,0.9597819753516761
head_only,lab2_active_1_6_11,"Lab2 active set [1, 6, 11]",3,10,0.9624139555436314,0.9568195553765346,0.959616755460083
head_only,lab2_active_5_9_11,"Lab2 active set [5, 9, 11]",3,10,0.9647976217507203,0.9542403061968746,0.9595189639737974
head_only,lab2_active_1_5_6,"Lab2 active set [1, 5, 6]",3,10,0.9629230397290566,0.9561072648322173,0.9595151522806369
head_only,lab2_active_1_3_11,"Lab2 active set [1, 3, 11]",3,10,0.9614712835545447,0.9572891729094078,0.9593802282319763
head_only,lab2_active_6_8_11,"Lab2 active set [6, 8, 11]",3,10,0.9638670756105285,0.9546301451430426,0.9592486103767855
head_only,lab2_active_2_3_9,"Lab2 active set [2, 3, 9]",3,10,0.9687300436995655,0.9494310809174917,0.9590805623085286
head_only,lab2_active_5_6_12,"Lab2 active set [5, 6, 12]",3,10,0.96453180784585,0.9534275756444881,0.9589796917451691
head_only,lab2_active_1_2_5,"Lab2 active set [1, 2, 5]",3,10,0.960426585256662,0.9571099391962595,0.9587682622264608
head_only,lab2_active_2_3_12,"Lab2 active set [2, 3, 12]",3,10,0.9651509144877898,0.9518779264800871,0.9585144204839384
head_only,lab2_active_10_11_12,"Lab2 active set [10, 11, 12]",3,10,0.9672080337790647,0.9497678995486704,0.9584879666638675
head_only,lab2_active_9_10_12,"Lab2 active set [9, 10, 12]",3,10,0.966059518788078,0.9508790528922498,0.958469285840164
head_only,lab2_active_1_6_10,"Lab2 active set [1, 6, 10]",3,10,0.9608264507064244,0.9559622252140861,0.9583943379602553
head_only,lab2_active_2_6_8,"Lab2 active set [2, 6, 8]",3,10,0.964763205833303,0.9517932085434422,0.9582782071883726
head_only,lab2_active_6_8_13,"Lab2 active set [6, 8, 13]",3,10,0.9663572568001363,0.9498968634838375,0.9581270601419869
head_only,lab2_active_8_11_13,"Lab2 active set [8, 11, 13]",3,10,0.9603974941778952,0.9556195912040596,0.9580085426909775
head_only,lab2_active_2_8_10,"Lab2 active set [2, 8, 10]",3,10,0.9588116747273092,0.9568632792961169,0.9578374770117131
head_only,lab2_active_6_11_12,"Lab2 active set [6, 11, 12]",3,10,0.9624329735815796,0.953229577746858,0.9578312756642189
head_only,lab2_active_2_3_7,"Lab2 active set [2, 3, 7]",3,10,0.9640413414224204,0.9512087023368309,0.9576250218796256
head_only,lab2_active_3_5_6,"Lab2 active set [3, 5, 6]",3,10,0.962653485439207,0.9522440202523108,0.9574487528457589
head_only,lab2_active_3_6_12,"Lab2 active set [3, 6, 12]",3,10,0.9660500785630448,0.9486930814202614,0.9573715799916531
head_only,lab2_active_4_8_11,"Lab2 active set [4, 8, 11]",3,10,0.9631897613857151,0.9511842029150774,0.9571869821503962
head_only,lab2_active_2_3_10,"Lab2 active set [2, 3, 10]",3,10,0.9604720751528539,0.9538529925567748,0.9571625338548144
head_only,lab2_active_5_6_9,"Lab2 active set [5, 6, 9]",3,10,0.966108128779002,0.9480358749355706,0.9570720018572862
head_only,lab2_active_2_12_13,"Lab2 active set [2, 12, 13]",3,10,0.9648041274955552,0.9493389806275455,0.9570715540615504
head_only,lab2_active_2_9_10,"Lab2 active set [2, 9, 10]",3,10,0.9632178477422942,0.9509131883400168,0.9570655180411556
head_only,lab2_active_5_6_13,"Lab2 active set [5, 6, 13]",3,10,0.9614748504356575,0.9525814919569134,0.9570281711962855
head_only,lab2_active_5_6_10,"Lab2 active set [5, 6, 10]",3,10,0.9629787664729712,0.9508925972471572,0.9569356818600643
head_only,lab2_active_2_7_12,"Lab2 active set [2, 7, 12]",3,10,0.9623113432736303,0.9513094268120115,0.9568103850428209
head_only,lab2_active_4_9_11,"Lab2 active set [4, 9, 11]",3,10,0.9646292538920744,0.9489579049124486,0.9567935794022615
head_only,lab2_active_1_5_11,"Lab2 active set [1, 5, 11]",3,10,0.9586919647890798,0.9545746110718538,0.9566332879304669
head_only,lab2_active_2_5_12,"Lab2 active set [2, 5, 12]",3,10,0.9577288846695058,0.955532844127349,0.9566308643984274
head_only,lab2_active_2_3_8,"Lab2 active set [2, 3, 8]",3,10,0.9617820471602546,0.9513517324897889,0.9565668898250217
head_only,lab2_active_8_10_12,"Lab2 active set [8, 10, 12]",3,10,0.9618483710958796,0.9511862952187509,0.9565173331573152
head_only,lab2_active_1_2_11,"Lab2 active set [1, 2, 11]",3,10,0.9605331853156419,0.9522218329800481,0.956377509147845
head_only,lab2_active_1_9_10,"Lab2 active set [1, 9, 10]",3,10,0.9593094275054407,0.953295600770338,0.9563025141378894
head_only,lab2_active_6_8_9,"Lab2 active set [6, 8, 9]",3,10,0.9635995110868313,0.9489284423758849,0.9562639767313581
head_only,lab2_active_2_4_8,"Lab2 active set [2, 4, 8]",3,10,0.9600772853020978,0.9524174283246047,0.9562473568133513
head_only,lab2_active_1_2_9,"Lab2 active set [1, 2, 9]",3,10,0.9612055136677308,0.9509575671007647,0.9560815403842478
head_only,lab2_active_3_6_8,"Lab2 active set [3, 6, 8]",3,10,0.9667571929148059,0.9453819602743073,0.9560695765945566
head_only,lab2_active_1_5_9,"Lab2 active set [1, 5, 9]",3,10,0.9588152869100645,0.953255015796753,0.9560351513534087
head_only,lab2_active_9_10_11,"Lab2 active set [9, 10, 11]",3,10,0.9644067271032206,0.9476525782024433,0.956029652652832
head_only,lab2_active_3_8_13,"Lab2 active set [3, 8, 13]",3,10,0.9650760420662727,0.9466793074853809,0.9558776747758269
head_only,lab2_active_8_9_11,"Lab2 active set [8, 9, 11]",3,10,0.9619906509045573,0.9497281116524375,0.9558593812784975
head_only,lab2_active_5_11_12,"Lab2 active set [5, 11, 12]",3,10,0.9600352265730611,0.9516722914528718,0.9558537590129664
head_only,lab2_active_1_3_5,"Lab2 active set [1, 3, 5]",3,10,0.9539460396932093,0.9576909106640668,0.955818475178638
head_only,lab2_active_1_6_12,"Lab2 active set [1, 6, 12]",3,10,0.9584974350372352,0.9529244425503127,0.9557109387937739
head_only,lab2_active_2_6_12,"Lab2 active set [2, 6, 12]",3,10,0.9664726923539355,0.9448962069763985,0.9556844496651671
head_only,lab2_active_8_10_13,"Lab2 active set [8, 10, 13]",3,10,0.9649269201797822,0.9462962047748587,0.9556115624773205
head_only,lab2_active_5_12_13,"Lab2 active set [5, 12, 13]",3,10,0.965035763563259,0.94613779111839,0.9555867773408245
head_only,lab2_active_6_12_13,"Lab2 active set [6, 12, 13]",3,10,0.9636717071197706,0.9473140629327108,0.9554928850262407
head_only,lab2_active_6_10_13,"Lab2 active set [6, 10, 13]",3,10,0.9639069752740386,0.9469839917543901,0.9554454835142143
head_only,lab2_active_3_8_10,"Lab2 active set [3, 8, 10]",3,10,0.9610588660218866,0.9497519288717006,0.9554053974467935
head_only,lab2_active_5_6_11,"Lab2 active set [5, 6, 11]",3,10,0.9627087605356455,0.9480399451689023,0.9553743528522739
head_only,lab2_active_6_10_11,"Lab2 active set [6, 10, 11]",3,10,0.9667911067903755,0.9436571619971283,0.955224134393752
head_only,lab2_active_3_5_10,"Lab2 active set [3, 5, 10]",3,10,0.9586615204351336,0.9517451613604366,0.9552033408977851
head_only,lab2_active_2_8_11,"Lab2 active set [2, 8, 11]",3,10,0.9593396921197436,0.950891191988506,0.9551154420541248
head_only,lab2_active_2_8_9,"Lab2 active set [2, 8, 9]",3,10,0.9604102728859255,0.9497525515401397,0.9550814122130327
head_only,lab2_active_4_8_9,"Lab2 active set [4, 8, 9]",3,10,0.961792406321771,0.9482101771179461,0.9550012917198585
head_only,lab2_active_2_3_5,"Lab2 active set [2, 3, 5]",3,10,0.9557520746496919,0.9540490227842457,0.9549005487169688
head_only,lab2_active_2_4_5,"Lab2 active set [2, 4, 5]",3,10,0.960593320236447,0.9491009564805134,0.9548471383584802
head_only,lab2_active_1_2_3,"Lab2 active set [1, 2, 3]",3,10,0.9634109567677333,0.9462144023468627,0.954812679557298
head_only,lab2_active_5_9_10,"Lab2 active set [5, 9, 10]",3,10,0.9598220575580299,0.9497324911328135,0.9547772743454217
head_only,lab2_active_5_10_12,"Lab2 active set [5, 10, 12]",3,10,0.9610890104794062,0.9481724663698702,0.9546307384246382
head_only,lab2_active_5_8_13,"Lab2 active set [5, 8, 13]",3,10,0.9595911794244697,0.9489307297606564,0.9542609545925631
head_only,lab2_active_1_3_4,"Lab2 active set [1, 3, 4]",3,10,0.9647515008598624,0.9437325388665492,0.9542420198632058
head_only,lab2_active_3_5_12,"Lab2 active set [3, 5, 12]",3,10,0.9559940110502219,0.9523551294396682,0.954174570244945
head_only,lab2_active_8_12_13,"Lab2 active set [8, 12, 13]",3,10,0.9647900972935177,0.9434660243155805,0.954128060804549
head_only,lab2_active_2_7_8,"Lab2 active set [2, 7, 8]",3,10,0.9551333416677964,0.9529241969626548,0.9540287693152256
head_only,lab2_active_1_2_8,"Lab2 active set [1, 2, 8]",3,10,0.9572844037138439,0.9505066429037117,0.9538955233087778
head_only,lab2_active_1_9_12,"Lab2 active set [1, 9, 12]",3,10,0.9582321220131456,0.9495072021855476,0.9538696620993465
head_only,lab2_active_10_12_13,"Lab2 active set [10, 12, 13]",3,10,0.967230351375475,0.9404668327971683,0.9538485920863216
head_only,lab2_active_2_5_7,"Lab2 active set [2, 5, 7]",3,10,0.9601642167494423,0.9474516035888662,0.9538079101691542
head_only,lab2_active_1_3_10,"Lab2 active set [1, 3, 10]",3,10,0.9557881197278371,0.9515804963629536,0.9536843080453954
head_only,lab2_active_1_5_12,"Lab2 active set [1, 5, 12]",3,10,0.9569642158207133,0.9503884258214514,0.9536763208210823
head_only,lab2_active_2_9_11,"Lab2 active set [2, 9, 11]",3,10,0.962318295750644,0.9448601801266082,0.9535892379386262
head_only,lab2_active_4_9_10,"Lab2 active set [4, 9, 10]",3,10,0.9594784110474249,0.9476906496939753,0.9535845303707001
head_only,lab2_active_4_10_12,"Lab2 active set [4, 10, 12]",3,10,0.9611096444116707,0.9460313532519371,0.9535704988318039
head_only,lab2_active_4_6_8,"Lab2 active set [4, 6, 8]",3,10,0.9664127785541523,0.9403436685786649,0.9533782235664086
head_only,lab2_active_8_9_10,"Lab2 active set [8, 9, 10]",3,10,0.9602343669052551,0.9465201657137043,0.9533772663094797
head_only,lab2_active_7_8_11,"Lab2 active set [7, 8, 11]",3,10,0.9606439844766559,0.9461070074012917,0.9533754959389737
head_only,lab2_active_3_10_11,"Lab2 active set [3, 10, 11]",3,10,0.9577609868160137,0.9489638818410151,0.9533624343285144
head_only,lab2_active_2_5_9,"Lab2 active set [2, 5, 9]",3,10,0.9546333274071883,0.9520135207336266,0.9533234240704074
head_only,lab2_active_1_4_11,"Lab2 active set [1, 4, 11]",3,10,0.9638842364349018,0.9425607103468086,0.9532224733908552
head_only,lab2_active_3_9_12,"Lab2 active set [3, 9, 12]",3,10,0.9596692737396112,0.94674487212904,0.9532070729343256
head_only,lab2_active_3_8_12,"Lab2 active set [3, 8, 12]",3,10,0.9587102245089998,0.9475444711497905,0.9531273478293951
head_only,lab2_active_10_11_13,"Lab2 active set [10, 11, 13]",3,10,0.9603150907802267,0.9456543812791635,0.952984736029695
head_only,lab2_active_1_5_13,"Lab2 active set [1, 5, 13]",3,10,0.9618358141433111,0.9438933551552234,0.9528645846492673
head_only,lab2_active_1_7_11,"Lab2 active set [1, 7, 11]",3,10,0.9576563592439696,0.9478638911065718,0.9527601251752706
head_only,lab2_active_1_8_12,"Lab2 active set [1, 8, 12]",3,10,0.9588582645760965,0.946439579502358,0.9526489220392272
head_only,lab2_active_3_10_12,"Lab2 active set [3, 10, 12]",3,10,0.9606140509470743,0.9446340441271526,0.9526240475371135
head_only,lab2_active_1_8_11,"Lab2 active set [1, 8, 11]",3,10,0.9560540326024284,0.949023191312221,0.9525386119573247
head_only,lab2_active_3_8_9,"Lab2 active set [3, 8, 9]",3,10,0.9608075409268838,0.9441805761605623,0.952494058543723
head_only,lab2_active_1_6_9,"Lab2 active set [1, 6, 9]",3,10,0.9578236973289826,0.9468417402662735,0.952332718797628
head_only,lab2_active_1_6_13,"Lab2 active set [1, 6, 13]",3,10,0.9526184536946852,0.9520279230605768,0.9523231883776311
head_only,lab2_active_3_4_5,"Lab2 active set [3, 4, 5]",3,10,0.9605358984855008,0.9439276899678948,0.9522317942266978
head_only,lab2_active_3_8_11,"Lab2 active set [3, 8, 11]",3,10,0.9583313834337308,0.9459594831738612,0.952145433303796
head_only,lab2_active_3_5_11,"Lab2 active set [3, 5, 11]",3,10,0.9559247922394408,0.9483659177925202,0.9521453550159805
head_only,lab2_active_5_9_12,"Lab2 active set [5, 9, 12]",3,10,0.9529547502581733,0.9513092764301336,0.9521320133441535
head_only,lab2_active_3_6_13,"Lab2 active set [3, 6, 13]",3,10,0.9590440551438644,0.9451554361524609,0.9520997456481626
head_only,lab2_active_1_2_7,"Lab2 active set [1, 2, 7]",3,10,0.9543084082066652,0.9498330111979788,0.952070709702322
head_only,lab2_active_1_2_6,"Lab2 active set [1, 2, 6]",3,10,0.9630680265816532,0.9406560491949605,0.9518620378883069
head_only,lab2_active_3_9_10,"Lab2 active set [3, 9, 10]",3,10,0.9591052403175185,0.9445991271104943,0.9518521837140064
head_only,lab2_active_1_3_6,"Lab2 active set [1, 3, 6]",3,10,0.955379869439054,0.9480442882582516,0.9517120788486528
head_only,lab2_active_3_6_10,"Lab2 active set [3, 6, 10]",3,10,0.9594552862503603,0.9438983471201771,0.9516768166852687
head_only,lab2_active_2_4_9,"Lab2 active set [2, 4, 9]",3,10,0.9640238026939089,0.9392721548675068,0.9516479787807078
head_only,lab2_active_1_2_10,"Lab2 active set [1, 2, 10]",3,10,0.9492644632096524,0.9539898346761743,0.9516271489429133
head_only,lab2_active_1_8_9,"Lab2 active set [1, 8, 9]",3,10,0.9551970770585534,0.9479909211029383,0.9515939990807458
head_only,lab2_active_6_9_12,"Lab2 active set [6, 9, 12]",3,10,0.9565966049928565,0.9464897436450119,0.9515431743189342
head_only,lab2_active_7_11_12,"Lab2 active set [7, 11, 12]",3,10,0.9589454093263524,0.9441300018709781,0.9515377055986652
head_only,lab2_active_4_5_11,"Lab2 active set [4, 5, 11]",3,10,0.9608037023762014,0.9421637297316754,0.9514837160539384
head_only,lab2_active_4_5_10,"Lab2 active set [4, 5, 10]",3,10,0.9607271545381895,0.9419394796308104,0.9513333170845
head_only,lab2_active_1_10_12,"Lab2 active set [1, 10, 12]",3,10,0.9550369800911105,0.9473451803911608,0.9511910802411356
head_only,lab2_active_1_4_10,"Lab2 active set [1, 4, 10]",3,10,0.9559310561134952,0.9464412711564438,0.9511861636349694
head_only,lab2_active_2_4_7,"Lab2 active set [2, 4, 7]",3,10,0.960411589130812,0.9418708226653438,0.9511412058980779
head_only,lab2_active_7_8_12,"Lab2 active set [7, 8, 12]",3,10,0.9595277155838183,0.9425811994324287,0.9510544575081235
head_only,lab2_active_5_6_7,"Lab2 active set [5, 6, 7]",3,10,0.9597127858181376,0.9423937164963371,0.9510532511572374
head_only,lab2_active_1_6_8,"Lab2 active set [1, 6, 8]",3,10,0.9507506325365696,0.9512071617939809,0.9509788971652753
head_only,lab2_active_1_3_8,"Lab2 active set [1, 3, 8]",3,10,0.9589920146538174,0.9429214055103335,0.9509567100820755
