lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,variable,rmse,mae,r2
lab2,head_only,lab2_active_1_9,"Lab2 active set [1, 9]",2,11,humidity,0.8816798758134861,0.698747272674854,0.9390971283495616
lab2,head_only,lab2_active_1_9,"Lab2 active set [1, 9]",2,11,temperature,0.29345893557115865,0.2214553218621474,0.9363455046948743
lab2,head_only,lab2_active_1_9_10,"Lab2 active set [1, 9, 10]",3,10,humidity,0.6895370688734251,0.4875208895940047,0.9593094275054407
lab2,head_only,lab2_active_1_9_10,"Lab2 active set [1, 9, 10]",3,10,temperature,0.24719124488013822,0.15984802005382684,0.953295600770338
lab2,head_only,lab2_active_1_9_11,"Lab2 active set [1, 9, 11]",3,10,humidity,0.6129640999085291,0.42612248200636643,0.968358567396365
lab2,head_only,lab2_active_1_9_11,"Lab2 active set [1, 9, 11]",3,10,temperature,0.22891222016303717,0.1506729040008325,0.9600502687391479
lab2,head_only,lab2_active_1_9_11_12_13,"Lab2 active set [1, 9, 11, 12, 13]",5,8,humidity,0.7355250476382081,0.5415421311671917,0.9579535604632652
lab2,head_only,lab2_active_1_9_11_12_13,"Lab2 active set [1, 9, 11, 12, 13]",5,8,temperature,0.24989785286605926,0.1716026457456442,0.9533204737831539
lab2,head_only,lab2_active_1_9_12,"Lab2 active set [1, 9, 12]",3,10,humidity,0.7241108279230513,0.5215573402551504,0.9582321220131456
lab2,head_only,lab2_active_1_9_12,"Lab2 active set [1, 9, 12]",3,10,temperature,0.2609395113409429,0.1812198035992109,0.9495072021855476
lab2,head_only,lab2_active_1_9_13,"Lab2 active set [1, 9, 13]",3,10,humidity,0.865134934294727,0.6751030362569369,0.9397246250208202
lab2,head_only,lab2_active_1_9_13,"Lab2 active set [1, 9, 13]",3,10,temperature,0.30172464964254814,0.2327607526228978,0.9327496342982431
lab2,head_only,lab2_active_2,Lab2 active set [2],1,12,humidity,1.0844326233472539,0.8039601078400245,0.8674671020682011
lab2,head_only,lab2_active_2,Lab2 active set [2],1,12,temperature,0.41578088131754715,0.3122947823542815,0.8411129845560577
lab2,head_only,lab2_active_2_10,"Lab2 active set [2, 10]",2,11,humidity,0.7670540988010425,0.5594142767099234,0.9531430004104595
lab2,head_only,lab2_active_2_10,"Lab2 active set [2, 10]",2,11,temperature,0.263229962018488,0.17101023976619428,0.9476640732487873
lab2,head_only,lab2_active_2_10_11,"Lab2 active set [2, 10, 11]",3,10,humidity,0.9469887529918518,0.7368223116948054,0.9306352923809604
lab2,head_only,lab2_active_2_10_11,"Lab2 active set [2, 10, 11]",3,10,temperature,0.28377857158392766,0.19728988294418043,0.9409313943596659
lab2,head_only,lab2_active_2_10_12,"Lab2 active set [2, 10, 12]",3,10,humidity,0.6237512399103505,0.4340422520270714,0.9693805310015498
lab2,head_only,lab2_active_2_10_12,"Lab2 active set [2, 10, 12]",3,10,temperature,0.23022603920535126,0.1514130779183828,0.9600016906050883
lab2,head_only,lab2_active_2_10_13,"Lab2 active set [2, 10, 13]",3,10,humidity,0.854267429371537,0.6171643665203681,0.9430383219049983
lab2,head_only,lab2_active_2_10_13,"Lab2 active set [2, 10, 13]",3,10,temperature,0.26870062688853524,0.17843783589509818,0.9461500416064859
lab2,head_only,lab2_active_2_11,"Lab2 active set [2, 11]",2,11,humidity,0.954190280444198,0.7237931696268228,0.9309397900007584
lab2,head_only,lab2_active_2_11,"Lab2 active set [2, 11]",2,11,temperature,0.3339353874972704,0.24606378376483917,0.9194275612459802
lab2,head_only,lab2_active_2_11_12,"Lab2 active set [2, 11, 12]",3,10,humidity,0.6554199177938567,0.4614059260258308,0.9646928335839544
lab2,head_only,lab2_active_2_11_12,"Lab2 active set [2, 11, 12]",3,10,temperature,0.244031641366681,0.16425967732301125,0.9548711171193976
lab2,head_only,lab2_active_2_11_13,"Lab2 active set [2, 11, 13]",3,10,humidity,0.9251997003685286,0.6616084896601163,0.9353792054530577
lab2,head_only,lab2_active_2_11_13,"Lab2 active set [2, 11, 13]",3,10,temperature,0.3168133475685696,0.221833654321157,0.9275197711552857
lab2,head_only,lab2_active_2_12,"Lab2 active set [2, 12]",2,11,humidity,0.6465905271627336,0.4423928123254042,0.9661228877974055
lab2,head_only,lab2_active_2_12,"Lab2 active set [2, 12]",2,11,temperature,0.24342063726077032,0.16167993385058183,0.9543770763808423
lab2,head_only,lab2_active_2_12_13,"Lab2 active set [2, 12, 13]",3,10,humidity,0.6517819725375469,0.44925151192224944,0.9648041274955552
lab2,head_only,lab2_active_2_12_13,"Lab2 active set [2, 12, 13]",3,10,temperature,0.2600979503186611,0.17713521936765084,0.9493389806275455
lab2,head_only,lab2_active_2_13,"Lab2 active set [2, 13]",2,11,humidity,1.0479820048299509,0.6832185502235706,0.9137662897224085
lab2,head_only,lab2_active_2_13,"Lab2 active set [2, 13]",2,11,temperature,0.36075103993558383,0.26280661271168637,0.9021651164304395
lab2,head_only,lab2_active_2_3,"Lab2 active set [2, 3]",2,11,humidity,0.7361438346007113,0.5241614121657151,0.9582492940500642
lab2,head_only,lab2_active_2_3,"Lab2 active set [2, 3]",2,11,temperature,0.29050998521437005,0.21660484946691072,0.9382596382579134
lab2,head_only,lab2_active_2_3_10,"Lab2 active set [2, 3, 10]",3,10,humidity,0.7024459228646763,0.5129223236670861,0.9604720751528539
lab2,head_only,lab2_active_2_3_10,"Lab2 active set [2, 3, 10]",3,10,temperature,0.2489786019051508,0.17019110001050508,0.9538529925567748
lab2,head_only,lab2_active_2_3_11,"Lab2 active set [2, 3, 11]",3,10,humidity,0.7520291919667367,0.5568636930905856,0.9565983694960595
lab2,head_only,lab2_active_2_3_11,"Lab2 active set [2, 3, 11]",3,10,temperature,0.2859753642375863,0.20605996480354896,0.9401629533405008
lab2,head_only,lab2_active_2_3_12,"Lab2 active set [2, 3, 12]",3,10,humidity,0.6656864883864947,0.4732213616371155,0.9651509144877898
lab2,head_only,lab2_active_2_3_12,"Lab2 active set [2, 3, 12]",3,10,temperature,0.2536429842409239,0.1776756472312487,0.9518779264800871
lab2,head_only,lab2_active_2_3_13,"Lab2 active set [2, 3, 13]",3,10,humidity,0.7910688671304662,0.5693126366688654,0.950461344112791
lab2,head_only,lab2_active_2_3_13,"Lab2 active set [2, 3, 13]",3,10,temperature,0.29614304113841083,0.22772687444320092,0.9363872362039761
lab2,head_only,lab2_active_2_3_4,"Lab2 active set [2, 3, 4]",3,10,humidity,0.6783901191610883,0.4900246193775764,0.9634598284778645
lab2,head_only,lab2_active_2_3_4,"Lab2 active set [2, 3, 4]",3,10,temperature,0.2966693150338928,0.1987182371891462,0.9351016639121347
lab2,head_only,lab2_active_2_3_5,"Lab2 active set [2, 3, 5]",3,10,humidity,0.7458972513264281,0.5612592720068418,0.9557520746496919
lab2,head_only,lab2_active_2_3_5,"Lab2 active set [2, 3, 5]",3,10,temperature,0.2473734982869855,0.17303142180809608,0.9540490227842457
lab2,head_only,lab2_active_2_3_6,"Lab2 active set [2, 3, 6]",3,10,humidity,0.8280602003260882,0.5954527075474079,0.9488228613006655
lab2,head_only,lab2_active_2_3_6,"Lab2 active set [2, 3, 6]",3,10,temperature,0.33374294910687274,0.23967033853897682,0.918155080712362
lab2,head_only,lab2_active_2_3_7,"Lab2 active set [2, 3, 7]",3,10,humidity,0.6641535647946735,0.47639066210159886,0.9640413414224204
lab2,head_only,lab2_active_2_3_7,"Lab2 active set [2, 3, 7]",3,10,temperature,0.2554098255022391,0.1625608767454441,0.9512087023368309
lab2,head_only,lab2_active_2_3_8,"Lab2 active set [2, 3, 8]",3,10,humidity,0.690544414343944,0.515873338167484,0.9617820471602546
lab2,head_only,lab2_active_2_3_8,"Lab2 active set [2, 3, 8]",3,10,temperature,0.2567011986967651,0.19252642530661362,0.9513517324897889
lab2,head_only,lab2_active_2_3_9,"Lab2 active set [2, 3, 9]",3,10,humidity,0.6169271702927597,0.4439357083577376,0.9687300436995655
lab2,head_only,lab2_active_2_3_9,"Lab2 active set [2, 3, 9]",3,10,temperature,0.2627076981490029,0.1822435844403047,0.9494310809174917
lab2,head_only,lab2_active_2_4,"Lab2 active set [2, 4]",2,11,humidity,0.8595435427188443,0.6399318094436939,0.943817272860718
lab2,head_only,lab2_active_2_4,"Lab2 active set [2, 4]",2,11,temperature,0.34998470112224883,0.21470893117097709,0.9096093172014523
lab2,head_only,lab2_active_2_4_10,"Lab2 active set [2, 4, 10]",3,10,humidity,0.8814851303003426,0.6711780979083135,0.9407909561251493
lab2,head_only,lab2_active_2_4_10,"Lab2 active set [2, 4, 10]",3,10,temperature,0.2701673968279995,0.172434626863553,0.9457600064365326
lab2,head_only,lab2_active_2_4_11,"Lab2 active set [2, 4, 11]",3,10,humidity,0.9205203011436877,0.7377286415833694,0.9358115044057753
lab2,head_only,lab2_active_2_4_11,"Lab2 active set [2, 4, 11]",3,10,temperature,0.31085646821265034,0.22065069354497469,0.929395720146492
lab2,head_only,lab2_active_2_4_12,"Lab2 active set [2, 4, 12]",3,10,humidity,0.8141322041258948,0.5772016759102161,0.950310417201355
lab2,head_only,lab2_active_2_4_12,"Lab2 active set [2, 4, 12]",3,10,temperature,0.2578868172789869,0.16859300778462336,0.94983897679716
lab2,head_only,lab2_active_2_4_13,"Lab2 active set [2, 4, 13]",3,10,humidity,0.9388449599234293,0.7598119148841271,0.9319872436199569
lab2,head_only,lab2_active_2_4_13,"Lab2 active set [2, 4, 13]",3,10,temperature,0.33081576964345366,0.23012192088824052,0.9197292505935153
lab2,head_only,lab2_active_2_4_5,"Lab2 active set [2, 4, 5]",3,10,humidity,0.6918859156519925,0.4960970488878397,0.960593320236447
lab2,head_only,lab2_active_2_4_5,"Lab2 active set [2, 4, 5]",3,10,temperature,0.2593274808607726,0.1694714083121373,0.9491009564805134
lab2,head_only,lab2_active_2_4_5_6_13,"Lab2 active set [2, 4, 5, 6, 13]",5,8,humidity,0.7179204392168922,0.5496006562159612,0.9567857655637297
lab2,head_only,lab2_active_2_4_5_6_13,"Lab2 active set [2, 4, 5, 6, 13]",5,8,temperature,0.2647177580149234,0.1795176210311743,0.9479107632328035
lab2,head_only,lab2_active_2_4_6,"Lab2 active set [2, 4, 6]",3,10,humidity,0.7144546093054388,0.5021783411502838,0.9591378534254928
lab2,head_only,lab2_active_2_4_6,"Lab2 active set [2, 4, 6]",3,10,temperature,0.35418864833950725,0.22358570305200723,0.9071920142694577
lab2,head_only,lab2_active_2_4_7,"Lab2 active set [2, 4, 7]",3,10,humidity,0.6894587071141718,0.5216365227332482,0.960411589130812
lab2,head_only,lab2_active_2_4_7,"Lab2 active set [2, 4, 7]",3,10,temperature,0.2730464705145702,0.17074564901682046,0.9418708226653438
lab2,head_only,lab2_active_2_4_8,"Lab2 active set [2, 4, 8]",3,10,humidity,0.7004688354371276,0.5071050731035379,0.9600772853020978
lab2,head_only,lab2_active_2_4_8,"Lab2 active set [2, 4, 8]",3,10,temperature,0.2517126264131838,0.1640136448236612,0.9524174283246047
lab2,head_only,lab2_active_2_4_8_12_13,"Lab2 active set [2, 4, 8, 12, 13]",5,8,humidity,0.8515003485933724,0.6442333070131449,0.9442457417106371
lab2,head_only,lab2_active_2_4_8_12_13,"Lab2 active set [2, 4, 8, 12, 13]",5,8,temperature,0.2533268691515093,0.175618697817509,0.9525251898565994
lab2,head_only,lab2_active_2_4_9,"Lab2 active set [2, 4, 9]",3,10,humidity,0.6579083325615703,0.5005540733154004,0.9640238026939089
lab2,head_only,lab2_active_2_4_9,"Lab2 active set [2, 4, 9]",3,10,temperature,0.28505721971521336,0.19402092007490304,0.9392721548675068
lab2,head_only,lab2_active_2_4_9_10_11,"Lab2 active set [2, 4, 9, 10, 11]",5,8,humidity,0.7815354664615387,0.5507764311937186,0.9524980263013645
lab2,head_only,lab2_active_2_4_9_10_11,"Lab2 active set [2, 4, 9, 10, 11]",5,8,temperature,0.24892162428823872,0.16973183590632218,0.9542513451529049
lab2,head_only,lab2_active_2_5,"Lab2 active set [2, 5]",2,11,humidity,0.8295612198593569,0.5968704223632812,0.9454507116286036
lab2,head_only,lab2_active_2_5,"Lab2 active set [2, 5]",2,11,temperature,0.2755617498353524,0.18143402498501998,0.944070269871368
lab2,head_only,lab2_active_2_5_10,"Lab2 active set [2, 5, 10]",3,10,humidity,0.8849693669152039,0.648844274190756,0.9385380843524901
lab2,head_only,lab2_active_2_5_10,"Lab2 active set [2, 5, 10]",3,10,temperature,0.2579510409229531,0.1658579884813382,0.9506283431745206
lab2,head_only,lab2_active_2_5_11,"Lab2 active set [2, 5, 11]",3,10,humidity,0.8619855522965879,0.6448923830802624,0.9416861798299945
lab2,head_only,lab2_active_2_5_11,"Lab2 active set [2, 5, 11]",3,10,temperature,0.28335280920313827,0.19813453692656297,0.941133576852688
lab2,head_only,lab2_active_2_5_12,"Lab2 active set [2, 5, 12]",3,10,humidity,0.7085526640051464,0.49215980905752915,0.9577288846695058
lab2,head_only,lab2_active_2_5_12,"Lab2 active set [2, 5, 12]",3,10,temperature,0.2446383581981412,0.16050450675762618,0.955532844127349
lab2,head_only,lab2_active_2_5_13,"Lab2 active set [2, 5, 13]",3,10,humidity,0.9088444716755772,0.6651726754812094,0.9355833688771461
lab2,head_only,lab2_active_2_5_13,"Lab2 active set [2, 5, 13]",3,10,temperature,0.2661058530556208,0.1780803123345742,0.9476120654741517
lab2,head_only,lab2_active_2_5_6,"Lab2 active set [2, 5, 6]",3,10,humidity,0.8527584997966693,0.6590743775551136,0.9437295354584857
lab2,head_only,lab2_active_2_5_6,"Lab2 active set [2, 5, 6]",3,10,temperature,0.28280206844163075,0.18626879728757417,0.9414413061123686
lab2,head_only,lab2_active_2_5_7,"Lab2 active set [2, 5, 7]",3,10,humidity,0.6971971734764365,0.48725995192160976,0.9601642167494423
lab2,head_only,lab2_active_2_5_7,"Lab2 active set [2, 5, 7]",3,10,temperature,0.2667625608615131,0.1699014220100183,0.9474516035888662
lab2,head_only,lab2_active_2_5_7_9_13,"Lab2 active set [2, 5, 7, 9, 13]",5,8,humidity,0.8340938979232384,0.5978944462079269,0.9449171195229608
lab2,head_only,lab2_active_2_5_7_9_13,"Lab2 active set [2, 5, 7, 9, 13]",5,8,temperature,0.2675151816112543,0.18764042395811814,0.9470618047793902
lab2,head_only,lab2_active_2_5_8,"Lab2 active set [2, 5, 8]",3,10,humidity,0.8687976479422969,0.6602086814550253,0.9404689521683367
lab2,head_only,lab2_active_2_5_8,"Lab2 active set [2, 5, 8]",3,10,temperature,0.24929590185115896,0.17196686680500323,0.953814938741957
lab2,head_only,lab2_active_2_5_8_10_12,"Lab2 active set [2, 5, 8, 10, 12]",5,8,humidity,0.6475073800226862,0.4661723008522621,0.9657540336944013
lab2,head_only,lab2_active_2_5_8_10_12,"Lab2 active set [2, 5, 8, 10, 12]",5,8,temperature,0.24243765319779464,0.1647125041255584,0.9559620095327391
lab2,head_only,lab2_active_2_5_9,"Lab2 active set [2, 5, 9]",3,10,humidity,0.7490659763078557,0.529037920328287,0.9546333274071883
lab2,head_only,lab2_active_2_5_9,"Lab2 active set [2, 5, 9]",3,10,temperature,0.2521529220038842,0.17025019285770562,0.9520135207336266
lab2,head_only,lab2_active_2_6,"Lab2 active set [2, 6]",2,11,humidity,0.8808472341297207,0.676632780295152,0.9403182513497957
lab2,head_only,lab2_active_2_6,"Lab2 active set [2, 6]",2,11,temperature,0.36607522428137174,0.28166437263672167,0.9029374329785066
lab2,head_only,lab2_active_2_6_10,"Lab2 active set [2, 6, 10]",3,10,humidity,0.7669096095552218,0.5814614135485429,0.9541830050030984
lab2,head_only,lab2_active_2_6_10,"Lab2 active set [2, 6, 10]",3,10,temperature,0.2834621861594146,0.19681865779253152,0.9409563871514935
lab2,head_only,lab2_active_2_6_11,"Lab2 active set [2, 6, 11]",3,10,humidity,1.0722650209586182,0.8953330241716825,0.9135648246892534
lab2,head_only,lab2_active_2_6_11,"Lab2 active set [2, 6, 11]",3,10,temperature,0.33829695382409636,0.2625772597698065,0.9170730650725484
lab2,head_only,lab2_active_2_6_12,"Lab2 active set [2, 6, 12]",3,10,humidity,0.65066394851847,0.4536485763696524,0.9664726923539355
lab2,head_only,lab2_active_2_6_12,"Lab2 active set [2, 6, 12]",3,10,temperature,0.2705745560131665,0.1856271636027556,0.9448962069763985
lab2,head_only,lab2_active_2_6_13,"Lab2 active set [2, 6, 13]",3,10,humidity,0.8163314275246433,0.5675340776260083,0.9474894193070151
lab2,head_only,lab2_active_2_6_13,"Lab2 active set [2, 6, 13]",3,10,temperature,0.32278798123365016,0.2099782583805231,0.9246777596436652
lab2,head_only,lab2_active_2_6_7,"Lab2 active set [2, 6, 7]",3,10,humidity,0.9238698591057007,0.6785495235369756,0.9342922377794931
lab2,head_only,lab2_active_2_6_7,"Lab2 active set [2, 6, 7]",3,10,temperature,0.2888611110494667,0.19321309832426217,0.9373555728378228
lab2,head_only,lab2_active_2_6_8,"Lab2 active set [2, 6, 8]",3,10,humidity,0.6649344156359549,0.47845805149811965,0.964763205833303
lab2,head_only,lab2_active_2_6_8,"Lab2 active set [2, 6, 8]",3,10,temperature,0.2546206593701682,0.1675020674100289,0.9517932085434422
lab2,head_only,lab2_active_2_6_9,"Lab2 active set [2, 6, 9]",3,10,humidity,0.7266587103270251,0.5617797764448019,0.9580823569094796
lab2,head_only,lab2_active_2_6_9,"Lab2 active set [2, 6, 9]",3,10,temperature,0.3299903589066424,0.2535758557227942,0.9207277307519932
lab2,head_only,lab2_active_2_7,"Lab2 active set [2, 7]",2,11,humidity,0.7445121337203167,0.5534873306751251,0.954166876561579
lab2,head_only,lab2_active_2_7,"Lab2 active set [2, 7]",2,11,temperature,0.31355938982553433,0.21781276510312006,0.9263668928102591
lab2,head_only,lab2_active_2_7_10,"Lab2 active set [2, 7, 10]",3,10,humidity,0.7411611707242441,0.5267008405465347,0.9554187782360162
lab2,head_only,lab2_active_2_7_10,"Lab2 active set [2, 7, 10]",3,10,temperature,0.2747613807484843,0.1792149583880718,0.9440433470153745
lab2,head_only,lab2_active_2_7_11,"Lab2 active set [2, 7, 11]",3,10,humidity,0.7712660988601422,0.5468494089750143,0.9532141196428706
lab2,head_only,lab2_active_2_7_11,"Lab2 active set [2, 7, 11]",3,10,temperature,0.2834406299278815,0.18787705095914695,0.940634587033639
lab2,head_only,lab2_active_2_7_12,"Lab2 active set [2, 7, 12]",3,10,humidity,0.6703186185811967,0.4730936770255749,0.9623113432736303
lab2,head_only,lab2_active_2_7_12,"Lab2 active set [2, 7, 12]",3,10,temperature,0.25672801165193015,0.17102460448558515,0.9513094268120115
lab2,head_only,lab2_active_2_7_13,"Lab2 active set [2, 7, 13]",3,10,humidity,0.7983306547885776,0.5815573518092816,0.9487508889878449
lab2,head_only,lab2_active_2_7_13,"Lab2 active set [2, 7, 13]",3,10,temperature,0.3144978128626631,0.20708303841260764,0.9270865012211302
lab2,head_only,lab2_active_2_7_8,"Lab2 active set [2, 7, 8]",3,10,humidity,0.7427417464044546,0.5222639097617223,0.9551333416677964
lab2,head_only,lab2_active_2_7_8,"Lab2 active set [2, 7, 8]",3,10,temperature,0.2512201102451583,0.16690505410616213,0.9529241969626548
lab2,head_only,lab2_active_2_7_8_11_13,"Lab2 active set [2, 7, 8, 11, 13]",5,8,humidity,0.7048419204383005,0.49153318771949184,0.9604136833139638
lab2,head_only,lab2_active_2_7_8_11_13,"Lab2 active set [2, 7, 8, 11, 13]",5,8,temperature,0.24003437051473117,0.15647654407299483,0.9570813469277776
lab2,head_only,lab2_active_2_7_9,"Lab2 active set [2, 7, 9]",3,10,humidity,0.7676207801103375,0.5987166533103356,0.9521805156035396
lab2,head_only,lab2_active_2_7_9,"Lab2 active set [2, 7, 9]",3,10,temperature,0.3144470574672832,0.2369528882778608,0.9276416042201588
lab2,head_only,lab2_active_2_8,"Lab2 active set [2, 8]",2,11,humidity,0.7784253195845553,0.5955255742256458,0.9518729061886843
lab2,head_only,lab2_active_2_8,"Lab2 active set [2, 8]",2,11,temperature,0.24371941043126724,0.16810639087970441,0.9554184129151012
lab2,head_only,lab2_active_2_8_10,"Lab2 active set [2, 8, 10]",3,10,humidity,0.7083393419071444,0.5280195956046765,0.9588116747273092
lab2,head_only,lab2_active_2_8_10,"Lab2 active set [2, 8, 10]",3,10,temperature,0.2396620345635749,0.1626232025715021,0.9568632792961169
lab2,head_only,lab2_active_2_8_11,"Lab2 active set [2, 8, 11]",3,10,humidity,0.7007802259446444,0.5280001484430753,0.9593396921197436
lab2,head_only,lab2_active_2_8_11,"Lab2 active set [2, 8, 11]",3,10,temperature,0.25765653970351626,0.1857992823307331,0.950891191988506
lab2,head_only,lab2_active_2_8_12,"Lab2 active set [2, 8, 12]",3,10,humidity,0.6577514041994893,0.4873369794625502,0.963740727742166
lab2,head_only,lab2_active_2_8_12,"Lab2 active set [2, 8, 12]",3,10,temperature,0.23747324847999637,0.16411878970953134,0.9579395720707397
lab2,head_only,lab2_active_2_8_13,"Lab2 active set [2, 8, 13]",3,10,humidity,0.8775662030845391,0.6739734296615307,0.9388708367193216
lab2,head_only,lab2_active_2_8_13,"Lab2 active set [2, 8, 13]",3,10,temperature,0.25450298807679655,0.17558483894054705,0.9518963785118723
lab2,head_only,lab2_active_2_8_9,"Lab2 active set [2, 8, 9]",3,10,humidity,0.7018751003544844,0.5095362548644726,0.9604102728859255
lab2,head_only,lab2_active_2_8_9,"Lab2 active set [2, 8, 9]",3,10,temperature,0.25989469267062104,0.1783440732038938,0.9497525515401397
lab2,head_only,lab2_active_2_9,"Lab2 active set [2, 9]",2,11,humidity,0.7642617394600679,0.5984659722218146,0.9528059789399621
lab2,head_only,lab2_active_2_9,"Lab2 active set [2, 9]",2,11,temperature,0.3239160154911867,0.2614130194370563,0.9236737897173144
lab2,head_only,lab2_active_2_9_10,"Lab2 active set [2, 9, 10]",3,10,humidity,0.6762204883467982,0.48653738773786104,0.9632178477422942
lab2,head_only,lab2_active_2_9_10,"Lab2 active set [2, 9, 10]",3,10,temperature,0.257051692016041,0.17461570295003745,0.9509131883400168
lab2,head_only,lab2_active_2_9_11,"Lab2 active set [2, 9, 11]",3,10,humidity,0.6804619008439686,0.4892982519589938,0.962318295750644
lab2,head_only,lab2_active_2_9_11,"Lab2 active set [2, 9, 11]",3,10,temperature,0.27430978379284643,0.18992356268259195,0.9448601801266082
lab2,head_only,lab2_active_2_9_12,"Lab2 active set [2, 9, 12]",3,10,humidity,0.6405539708079148,0.45281224296643185,0.9659200325208535
lab2,head_only,lab2_active_2_9_12,"Lab2 active set [2, 9, 12]",3,10,temperature,0.24693982314014817,0.16351070140416807,0.9548667068367117
lab2,head_only,lab2_active_2_9_13,"Lab2 active set [2, 9, 13]",3,10,humidity,0.8689134040928983,0.6481997943841494,0.9395867710544774
lab2,head_only,lab2_active_2_9_13,"Lab2 active set [2, 9, 13]",3,10,temperature,0.32721101391754365,0.2528580152071439,0.9221627777100814
lab2,head_only,lab2_active_3,Lab2 active set [3],1,12,humidity,0.9350508192605858,0.6416474764163678,0.8849049431331255
lab2,head_only,lab2_active_3,Lab2 active set [3],1,12,temperature,0.3631922216676428,0.24556947556825784,0.861973995113395
lab2,head_only,lab2_active_3_10,"Lab2 active set [3, 10]",2,11,humidity,0.7447563612003985,0.5016676210440122,0.9548387638842137
lab2,head_only,lab2_active_3_10,"Lab2 active set [3, 10]",2,11,temperature,0.2853556053722186,0.18563769528499016,0.939777723053389
lab2,head_only,lab2_active_3_10_11,"Lab2 active set [3, 10, 11]",3,10,humidity,0.7148964752117231,0.48412479345615095,0.9577609868160137
lab2,head_only,lab2_active_3_10_11,"Lab2 active set [3, 10, 11]",3,10,temperature,0.26219661971211417,0.17124097966230833,0.9489638818410151
lab2,head_only,lab2_active_3_10_12,"Lab2 active set [3, 10, 12]",3,10,humidity,0.7046276869142951,0.4978659084210029,0.9606140509470743
lab2,head_only,lab2_active_3_10_12,"Lab2 active set [3, 10, 12]",3,10,temperature,0.27316260943517334,0.18159569112154153,0.9446340441271526
lab2,head_only,lab2_active_3_10_13,"Lab2 active set [3, 10, 13]",3,10,humidity,0.6591525894460604,0.44533403103168195,0.963544428404089
lab2,head_only,lab2_active_3_10_13,"Lab2 active set [3, 10, 13]",3,10,temperature,0.3129876193640706,0.23070780245157388,0.9282605914249876
lab2,head_only,lab2_active_3_11,"Lab2 active set [3, 11]",2,11,humidity,0.7317044299127464,0.5170937318068284,0.9572893658533744
lab2,head_only,lab2_active_3_11,"Lab2 active set [3, 11]",2,11,temperature,0.2812999592836231,0.2025158519928272,0.9419899376660089
lab2,head_only,lab2_active_3_11_12,"Lab2 active set [3, 11, 12]",3,10,humidity,0.6372256917017669,0.4352785784464616,0.9666993973048394
lab2,head_only,lab2_active_3_11_12,"Lab2 active set [3, 11, 12]",3,10,temperature,0.24934622659781996,0.15908475334827715,0.9534688002720624
lab2,head_only,lab2_active_3_11_13,"Lab2 active set [3, 11, 13]",3,10,humidity,0.796859579332343,0.5696474749308366,0.9502501032015782
lab2,head_only,lab2_active_3_11_13,"Lab2 active set [3, 11, 13]",3,10,temperature,0.2979885538338174,0.19514843821525574,0.9351288154557833
lab2,head_only,lab2_active_3_12,"Lab2 active set [3, 12]",2,11,humidity,0.6696409387075863,0.457009698335941,0.9632098162107484
lab2,head_only,lab2_active_3_12,"Lab2 active set [3, 12]",2,11,temperature,0.2883352447691132,0.19117824962505928,0.9388661391213653
lab2,head_only,lab2_active_3_12_13,"Lab2 active set [3, 12, 13]",3,10,humidity,0.8125979338729354,0.5748557379612556,0.9472235438940333
lab2,head_only,lab2_active_3_12_13,"Lab2 active set [3, 12, 13]",3,10,temperature,0.3340445372279415,0.2408715532376216,0.9185724210096539
lab2,head_only,lab2_active_3_13,"Lab2 active set [3, 13]",2,11,humidity,0.7574274710074348,0.48929181694984436,0.9527798693191389
lab2,head_only,lab2_active_3_13,"Lab2 active set [3, 13]",2,11,temperature,0.3145607499562963,0.20619396636119255,0.9246897645076465
lab2,head_only,lab2_active_3_4,"Lab2 active set [3, 4]",2,11,humidity,0.6336965740815728,0.41521424742845386,0.9650005000021344
lab2,head_only,lab2_active_3_4,"Lab2 active set [3, 4]",2,11,temperature,0.3525382845168193,0.21648355172230646,0.9084857527086764
lab2,head_only,lab2_active_3_4_10,"Lab2 active set [3, 4, 10]",3,10,humidity,0.6951214774066101,0.497038511129526,0.9595802769459234
lab2,head_only,lab2_active_3_4_10,"Lab2 active set [3, 4, 10]",3,10,temperature,0.3442037266373311,0.2429702614362423,0.9136124225068782
lab2,head_only,lab2_active_3_4_11,"Lab2 active set [3, 4, 11]",3,10,humidity,0.6304615774749863,0.43809987489993757,0.966297518581668
lab2,head_only,lab2_active_3_4_11,"Lab2 active set [3, 4, 11]",3,10,temperature,0.324000541147841,0.21198447048664093,0.9232568566492461
lab2,head_only,lab2_active_3_4_12,"Lab2 active set [3, 4, 12]",3,10,humidity,0.6417637067801866,0.45874543144152713,0.9654317613858493
lab2,head_only,lab2_active_3_4_12,"Lab2 active set [3, 4, 12]",3,10,temperature,0.2977964062114661,0.19924466770428878,0.9343867414763681
lab2,head_only,lab2_active_3_4_13,"Lab2 active set [3, 4, 13]",3,10,humidity,0.6149407963418686,0.4405331634558164,0.96804546214831
lab2,head_only,lab2_active_3_4_13,"Lab2 active set [3, 4, 13]",3,10,temperature,0.32652688362257554,0.20163862177958855,0.9216782157496338
lab2,head_only,lab2_active_3_4_5,"Lab2 active set [3, 4, 5]",3,10,humidity,0.6776915641087504,0.4658052554497352,0.9605358984855008
lab2,head_only,lab2_active_3_4_5,"Lab2 active set [3, 4, 5]",3,10,temperature,0.2720268985584907,0.1705722980774366,0.9439276899678948
