transfer_mode,protocol_name,display_name,masked_total,active_total_nominal,sensor,variable,rmse,mae,r2,active_count,rank_within_k
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,7,humidity,0.9191651035847751,0.692897617816925,0.9660797409788024,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,8,temperature,0.19361532976199516,0.12874659895896912,0.9247496387970482,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,8,humidity,0.6328465252429694,0.4532131254673004,0.9859636477580098,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,9,temperature,0.20053495113826658,0.15033291280269623,0.9395603049883718,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,9,humidity,0.7302737460221207,0.5835205912590027,0.9830891930458158,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,10,temperature,0.09858775289889295,0.0770886242389679,0.9785390820180122,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,10,humidity,0.44368080217502504,0.3457461893558502,0.992438266950024,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,11,temperature,0.11260508291958032,0.08533727377653122,0.9730593562207919,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,11,humidity,0.3928682384534183,0.3127664625644684,0.9936052333937578,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,12,temperature,0.20821499244978484,0.14077207446098328,0.9091841207960996,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,12,humidity,0.7002974984955168,0.5107234716415405,0.9829049058220013,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,13,temperature,0.8213762924191135,0.3552272617816925,0.47122351089553494,2,2.0
lab1_reference,lab2_active_2_7,"Lab2 active set [2, 7]",11,2,13,humidity,2.4317814184892463,1.292739987373352,0.6959332105453216,2,2.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,1,temperature,0.2229849580782942,0.15472210943698883,0.8759273928237831,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,1,humidity,0.7710551552742356,0.5731624364852905,0.9798408375238038,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,2,temperature,0.2509568499827883,0.18602211773395538,0.9223244375963258,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,2,humidity,1.1330232095420203,0.8092654943466187,0.9547333353907111,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,3,temperature,0.12097291916906083,0.09738136827945709,0.9732471442702625,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,3,humidity,0.5684243915508131,0.4717676341533661,0.9877233411858216,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,4,temperature,0.1226929198259191,0.10248897969722748,0.9581831288181601,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,4,humidity,0.5524656903069816,0.44995635747909546,0.986659001680825,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,5,temperature,0.0876734062649859,0.06936422735452652,0.9818692239198242,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,5,humidity,0.5064926896184357,0.40287697315216064,0.9902092536054113,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,6,temperature,0.4538098947019176,0.3141966462135315,0.8187016262625246,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,6,humidity,1.6676272326289276,1.2270525693893433,0.915261808573376,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,7,temperature,0.10237468077361811,0.0772436186671257,0.9760044531130293,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,7,humidity,0.38310641080306324,0.2995111644268036,0.9941073461788646,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,8,temperature,0.15839724934199348,0.12386178970336914,0.9496355190843769,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,8,humidity,0.4885112068370577,0.3983743190765381,0.9916361442695989,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,9,temperature,0.12720995380283898,0.10036798566579819,0.9756788381476463,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,9,humidity,0.6891427138300895,0.5345643758773804,0.9849404750478782,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,10,temperature,0.13678018688192276,0.10801921784877777,0.9586906166017134,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,10,humidity,0.454005421951662,0.3695872724056244,0.9920822436073216,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,11,temperature,0.11336594736723402,0.08306833356618881,0.972694054365187,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,11,humidity,0.4571123621765912,0.35046663880348206,0.9913428128543619,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,12,temperature,0.09638369651160836,0.06306489557027817,0.9805399050732376,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,12,humidity,0.4132198179915347,0.2840520739555359,0.9940479219696556,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,13,temperature,0.5860729823835352,0.3596586287021637,0.7307899834569204,2,3.0
lab1_reference,lab2_active_8_10,"Lab2 active set [8, 10]",11,2,13,humidity,1.836841182287114,1.2348872423171997,0.8265145096653899,2,3.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,1,temperature,0.2717686680880161,0.20046435296535492,0.8157007716398154,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,1,humidity,0.9534411922097022,0.7323729991912842,0.9691759698402316,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,2,temperature,0.23921045107059935,0.19009408354759216,0.9294256960656175,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,2,humidity,1.216884309863355,0.9751555919647217,0.947784493566885,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,3,temperature,0.22273446265372454,0.15379102528095245,0.9093080697263611,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,3,humidity,0.9653854085224551,0.7789793014526367,0.964589158597189,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,4,temperature,0.10299336293367296,0.07906051725149155,0.9705333327838723,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,4,humidity,0.41986328425959507,0.34006625413894653,0.992294629950942,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,5,temperature,0.07855789531795433,0.060367293655872345,0.9854433877053242,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,5,humidity,0.3343295271426402,0.273028701543808,0.9957340192239748,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,6,temperature,0.4191496379697379,0.3193592131137848,0.845337798412072,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,6,humidity,1.6066012877831557,1.2747575044631958,0.9213502296816006,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,7,temperature,0.062977028366465,0.048224955797195435,0.9909194976122376,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,7,humidity,0.37693007798968975,0.28975093364715576,0.9942958141349969,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,8,temperature,0.16522126044315488,0.10714148730039597,0.9452024704651878,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,8,humidity,0.612014531405596,0.4622821509838104,0.986872533243358,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,9,temperature,0.1876727937176133,0.14212073385715485,0.94706477492533,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,9,humidity,0.931219649620368,0.6947776079177856,0.9725022480184343,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,10,temperature,0.09825469235111939,0.07779195159673691,0.9786838416349124,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,10,humidity,0.5445049427305548,0.44295400381088257,0.9886110492219099,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,11,temperature,0.11969374631662898,0.09092885255813599,0.9695606818830519,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,11,humidity,0.43320263586541263,0.35373950004577637,0.9922247736151014,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,12,temperature,0.18175419979083643,0.12898461520671844,0.9307999003609194,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,12,humidity,0.5928175782512519,0.4680798053741455,0.9877496498758188,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,13,temperature,0.7732809659749633,0.44000744819641113,0.5313350574391895,2,4.0
lab1_reference,lab2_active_5_7,"Lab2 active set [5, 7]",11,2,13,humidity,2.2683362851577975,1.4926962852478027,0.7354335324912892,2,4.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,1,temperature,0.1885553699241603,0.12891729176044464,0.9112838754443525,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,1,humidity,0.6791539564484069,0.5102778077125549,0.9843599532047997,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,2,temperature,0.24623258398404277,0.17397545278072357,0.9252213978849166,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,2,humidity,1.1374789183622824,0.8444191813468933,0.954376603319903,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,3,temperature,0.12152187360507075,0.09517890214920044,0.9730037938964557,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,3,humidity,0.648828572382764,0.5206394195556641,0.9840046141867081,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,4,temperature,0.12932495549848474,0.10958844423294067,0.9535402155267024,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,4,humidity,0.5078181339831697,0.4110865890979767,0.9887281788866067,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,5,temperature,0.09687468582533067,0.07982771843671799,0.9778638931168452,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,5,humidity,0.4633235114443616,0.37426918745040894,0.9918070912835433,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,6,temperature,0.44095336839548815,0.3176029324531555,0.8288285519426164,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,6,humidity,1.6305508807214764,1.2676479816436768,0.9189878863793887,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,7,temperature,0.10722315788075265,0.08429396152496338,0.9736777685913479,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,7,humidity,0.3736484330895728,0.2764253616333008,0.994394705468687,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,8,temperature,0.08621602277618001,0.06911957263946533,0.9850787546478124,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,8,humidity,0.32470555125881584,0.26137205958366394,0.9963048090427128,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,9,temperature,0.16256338909702414,0.12358732521533966,0.9602819765114402,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,9,humidity,0.7849444582904326,0.6158146262168884,0.9804624185350806,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,10,temperature,0.14362514479532737,0.09665510058403015,0.9544526312004477,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,10,humidity,0.4895117247407626,0.35532116889953613,0.9907953717351066,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,11,temperature,0.11024696743858903,0.08307625353336334,0.9741758945364553,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,11,humidity,0.41308570302681547,0.31325283646583557,0.9929301338951659,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,12,temperature,0.16371785021172597,0.11245958507061005,0.9438525696760921,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,12,humidity,0.5282602610983853,0.3799280524253845,0.9902724782449092,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,13,temperature,0.7052615236275962,0.386770635843277,0.6101583838668676,2,5.0
lab1_reference,lab2_active_10_12,"Lab2 active set [10, 12]",11,2,13,humidity,2.169021488313649,1.4126415252685547,0.7580934485335363,2,5.0
zero_shot,lab2_all13,Lab2 all 13 active,0,13,1,temperature,0.2819598432476695,0.22690162062644958,0.9462645106540823,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,1,humidity,0.9808845398294233,0.8569484353065491,0.9331441429521674,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,2,temperature,0.40868559073226657,0.35002461075782776,0.9158558917670863,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,2,humidity,0.8959641619820932,0.6849603056907654,0.9330557955024688,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,3,temperature,0.20093309249315572,0.15929555892944336,0.9771605817836518,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,3,humidity,0.8256546457586278,0.594785749912262,0.9482113877201138,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,4,temperature,0.5543509792297556,0.34006360173225403,0.8839229168674089,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,4,humidity,1.3446309506535632,0.9140533208847046,0.8189971076035808,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,5,temperature,0.35044216087457103,0.3047340214252472,0.9196684897741423,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,5,humidity,0.7512851671312162,0.5821043252944946,0.9582448424027854,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,6,temperature,0.45903649541483527,0.30014723539352417,0.8915228958995915,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,6,humidity,1.4151905260444981,0.8703855276107788,0.8595276852107029,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,7,temperature,0.7812662504413423,0.48808252811431885,0.6500254580942719,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,7,humidity,2.2598049783535856,1.747363805770874,0.6733226118461221,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,8,temperature,0.2753903273993433,0.2252103090286255,0.9542585145355884,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,8,humidity,1.0026482444420999,0.8715735077857971,0.9299869493999372,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,9,temperature,0.6356328586028801,0.5753094553947449,0.7711115219014806,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,9,humidity,2.6073050140596004,2.429565668106079,0.5679999618102524,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,10,temperature,0.31229348511491956,0.2586139440536499,0.9481028686047567,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,10,humidity,1.0119657472724306,0.8602780103683472,0.9345124529512401,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,11,temperature,0.34705944484339407,0.29722678661346436,0.9381214385140428,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,11,humidity,0.890283150903837,0.8138638734817505,0.939602944410373,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,12,temperature,0.23779704190316092,0.2104959785938263,0.9658802375425996,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,12,humidity,0.681115393508035,0.39504554867744446,0.9694331143084803,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,13,temperature,0.20012742729132701,0.14971131086349487,0.975426440262495,13,
zero_shot,lab2_all13,Lab2 all 13 active,0,13,13,humidity,1.3355539228549596,1.2402777671813965,0.8568684107020146,13,
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,1,temperature,0.29855504991348913,0.21165740489959717,0.9397529853441413,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,1,humidity,1.0253142991496367,0.766725480556488,0.9269504220307864,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,2,temperature,0.363408179309922,0.31286129355430603,0.9334674061394541,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,2,humidity,0.8455959895332099,0.6814895272254944,0.9403709975644035,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,3,temperature,0.23656150234369827,0.19260911643505096,0.9683429651549086,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,3,humidity,0.9470621421368707,0.5423727035522461,0.9318612166938731,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,4,temperature,0.4799053175993472,0.2834170162677765,0.9130062619743338,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,4,humidity,1.288975198274807,0.8825751543045044,0.8336708335474534,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,5,temperature,0.41955255635464367,0.3016704320907593,0.8848600696126603,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,5,humidity,0.9023063949185008,0.6036778092384338,0.939770595077388,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,6,temperature,0.5344027205298754,0.3144739270210266,0.8529784576319777,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,6,humidity,1.7423146291287979,1.0845413208007812,0.7870811814507046,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,7,temperature,0.775211534549043,0.5048823356628418,0.6554289376687594,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,7,humidity,2.0210928864950923,1.4711731672286987,0.7386938166438808,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,8,temperature,0.3233392921104323,0.2757374048233032,0.9369434990972334,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,8,humidity,1.3198836945100072,1.2059179544448853,0.8786742063190459,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,9,temperature,0.7654710731696908,0.6974939107894897,0.6680529363975339,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,9,humidity,3.150728438180941,2.898134708404541,0.369155891212791,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,10,temperature,0.3850957741758848,0.3241801857948303,0.921085826559031,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,10,humidity,1.4076512031579032,1.2457219362258911,0.8732881587176664,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,11,temperature,0.3334118693438921,0.2677280306816101,0.9428923105000706,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,11,humidity,1.0878709007132474,0.8552566766738892,0.9098191838887442,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,12,temperature,0.28512600516259584,0.2391050010919571,0.9509468661462331,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,12,humidity,1.146241456377477,0.7100138664245605,0.9134310730279221,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,13,temperature,0.21936276306626964,0.13627469539642334,0.9704756285813668,5,1.0
zero_shot,lab2_active_2_4_5_6_9,"Lab2 active set [2, 4, 5, 6, 9]",8,5,13,humidity,1.4720666651245944,1.2111866474151611,0.8261128173545892,5,1.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,1,temperature,0.2563244909082951,0.19077575206756592,0.9555914219579337,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,1,humidity,0.8588200598044552,0.6969033479690552,0.9487483257421562,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,2,temperature,0.32665413478895267,0.2617052495479584,0.9462446870815803,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,2,humidity,0.6592647695380551,0.49273955821990967,0.9637547209095956,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,3,temperature,0.28766922635011166,0.24207577109336853,0.95318673915523,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,3,humidity,1.1914164058064842,0.9112322330474854,0.892163794036136,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,4,temperature,0.5721745858018977,0.34458982944488525,0.8763386548981983,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,4,humidity,1.4089821024665665,0.9749258756637573,0.8012577307785991,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,5,temperature,0.4342550269831325,0.3717215359210968,0.8766489308021903,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,5,humidity,1.0324867808347824,0.7807043194770813,0.9211376873341036,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,6,temperature,0.37586801126121083,0.2789537012577057,0.9272698677419723,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,6,humidity,1.1408984235405093,0.8347294926643372,0.9087033501825005,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,7,temperature,0.7518683844043024,0.4993712902069092,0.6758679475302283,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,7,humidity,2.1661087442646965,1.7128714323043823,0.6998504838418165,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,8,temperature,0.3341067017626379,0.28137654066085815,0.9326739310392348,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,8,humidity,1.160311653184158,0.9854265451431274,0.9062370798278264,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,9,temperature,0.6864345270485135,0.6133997440338135,0.7330625626344489,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,9,humidity,2.6896484126799525,2.4707329273223877,0.5402823932931378,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,10,temperature,0.32818550732715424,0.28696325421333313,0.9426865815204005,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,10,humidity,1.0322151291718387,0.911946177482605,0.9318654327071463,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,11,temperature,0.31093855814538074,0.2535938620567322,0.9503314327575103,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,11,humidity,0.9280354864451089,0.7961122989654541,0.9343720827359343,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,12,temperature,0.24385285011049082,0.2100423127412796,0.9641203017886242,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,12,humidity,0.8083348251276572,0.41617342829704285,0.956948092739059,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,13,temperature,0.20689778254354566,0.15694580972194672,0.9737356596292482,5,2.0
zero_shot,lab2_active_3_4_5_6_7,"Lab2 active set [3, 4, 5, 6, 7]",8,5,13,humidity,1.4290977887756398,1.2544602155685425,0.8361160046308017,5,2.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,1,temperature,0.3226579763075343,0.2693045139312744,0.9296326054576834,5,3.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,1,humidity,1.0366687592999433,0.9047525525093079,0.925323541832431,5,3.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,2,temperature,0.41764997643847807,0.3698481321334839,0.9121240616015032,5,3.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,2,humidity,0.8960373372660205,0.7090659141540527,0.9330448597672223,5,3.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,3,temperature,0.23254643636655845,0.1715323030948639,0.9694084503153416,5,3.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,3,humidity,0.7857271842083599,0.6045396327972412,0.9530991199212776,5,3.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,4,temperature,0.6364357208089226,0.420215368270874,0.8470019312631123,5,3.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,4,humidity,1.5566242365530811,1.045822024345398,0.7574245346910007,5,3.0
zero_shot,lab2_active_6_7_8_10_12,"Lab2 active set [6, 7, 8, 10, 12]",8,5,5,temperature,0.429687222567382,0.3446385860443115,0.8792302730361713,5,3.0
