lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,sensor,sensor_is_active,variable,rmse,mae,r2,active_count,rank_within_k,source_transfer_mode,source_score,source_r2_temperature,source_r2_humidity
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,4,1,temperature,0.10666922982108466,0.0835045799612999,0.9632603487952637,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,4,1,humidity,0.513706075595871,0.4042648375034332,0.9862001843466708,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,5,0,temperature,0.06039950293811487,0.04821532592177391,0.9900866908374756,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,5,0,humidity,0.41759973796584143,0.32277584075927734,0.9921741574260666,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,6,1,temperature,0.4545507690812582,0.34098392724990845,0.8019809947921941,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,6,1,humidity,1.753986654159073,1.4014817476272583,0.8947980474928265,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,7,0,temperature,0.07577000576346041,0.05582066625356674,0.9846346043632415,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,7,0,humidity,0.44215188304220177,0.31695330142974854,0.9904974892589388,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,8,0,temperature,0.06162670717500707,0.05123341828584671,0.9919647814198598,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,8,0,humidity,0.30877053955037037,0.23659148812294006,0.9959605124155455,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,9,0,temperature,0.10412682625713451,0.08169986307621002,0.9828420984330937,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,9,0,humidity,0.4822262510203657,0.3694928288459778,0.9914388124863337,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,10,0,temperature,0.08192608256687721,0.0565124973654747,0.9838340671746485,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,10,0,humidity,0.3918365762663723,0.2884277403354645,0.9925675179266928,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,11,1,temperature,0.09763084081060118,0.0760483667254448,0.9767554216351638,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,11,1,humidity,0.4057047192215151,0.3122820258140564,0.991720241025938,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,12,1,temperature,0.09904111726926376,0.0703624039888382,0.9781273255004178,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
lab1,lab1_reference,lab2_active_3_4_6_11_12,"Lab2 active set [3, 4, 6, 11, 12]",5,8,12,1,humidity,0.5765303967229879,0.4521333575248718,0.9860155591877794,5,3.0,head_only,0.9602079936700301,0.9535127665029542,0.9669032208371059
