lab_name,transfer_mode,protocol_name,display_name,active_total_nominal,masked_total,sensor,sensor_is_active,variable,rmse,mae,r2
lab2,head_only,lab2_active_10_11_13,"Lab2 active set [10, 11, 13]",3,10,12,0,temperature,0.2069725547215032,0.1411403864622116,0.9669376722988711
lab2,head_only,lab2_active_10_11_13,"Lab2 active set [10, 11, 13]",3,10,13,1,humidity,0.5808601887331036,0.4016348123550415,0.9734260283017434
lab2,head_only,lab2_active_10_11_13,"Lab2 active set [10, 11, 13]",3,10,13,1,temperature,0.21783393395919223,0.15684539079666138,0.9618397036369841
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,1,0,humidity,0.7119159462986264,0.519173800945282,0.9645310865367148
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,1,0,temperature,0.16015826782258005,0.12376321852207184,0.9768625200398138
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,2,0,humidity,0.6467847097657917,0.45454367995262146,0.9641112523401929
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,2,0,temperature,0.32260083191383615,0.19097623229026794,0.929584336123586
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,3,0,humidity,0.6345820469591708,0.44147831201553345,0.9692757852616801
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,3,0,temperature,0.21164807093559232,0.14618250727653503,0.9661879164929997
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,4,0,humidity,1.0626781538657946,0.579504668712616,0.8783698687832041
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,4,0,temperature,0.5997701174711997,0.2661004960536957,0.8211081745424358
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,5,0,humidity,0.4731286580638493,0.35484498739242554,0.9839967518519662
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,5,0,temperature,0.19470524800383524,0.15337532758712769,0.9680676866088916
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,6,0,humidity,0.6610027957343508,0.43707072734832764,0.96938488293742
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,6,0,temperature,0.30255947598272137,0.15756434202194214,0.9394172705783086
lab2,head_only,lab2_active_10_12,"Lab2 active set [10, 12]",2,11,7,0,humidity,0.6541760461179382,0.46936824917793274,0.9736674854588
