transfer_mode,protocol_name,display_name,masked_total,variable,rmse,mae,r2
head_only,lab2_active_3_5_13,"Lab2 active set [3, 5, 13]",10,humidity,1.6080641591805362,1.197821474992312,0.7892479604279502
head_only,lab2_active_3_5_13,"Lab2 active set [3, 5, 13]",10,temperature,0.39400097512687515,0.298894743506725,0.9041261672383462
head_only,lab2_active_3_5_6,"Lab2 active set [3, 5, 6]",10,humidity,1.3645440376812443,1.0068660126282618,0.8527018019385613
head_only,lab2_active_3_5_6,"Lab2 active set [3, 5, 6]",10,temperature,0.3720211681357753,0.28030957969335407,0.9187383075543877
head_only,lab2_active_3_5_6_10_12,"Lab2 active set [3, 5, 6, 10, 12]",8,humidity,1.3199815672221467,0.9205308189758887,0.8627718784988994
head_only,lab2_active_3_5_6_10_12,"Lab2 active set [3, 5, 6, 10, 12]",8,temperature,0.3395352545603496,0.23748378226390252,0.9323964837569473
head_only,lab2_active_3_5_7,"Lab2 active set [3, 5, 7]",10,humidity,1.2363945328142294,0.822919834118623,0.8731450285411259
head_only,lab2_active_3_5_7,"Lab2 active set [3, 5, 7]",10,temperature,0.35524499879706456,0.23893172580462235,0.9225220937579113
head_only,lab2_active_3_5_8,"Lab2 active set [3, 5, 8]",10,humidity,1.3585593256081374,0.9341090229841379,0.8520720892894944
head_only,lab2_active_3_5_8,"Lab2 active set [3, 5, 8]",10,temperature,0.3626491404078524,0.2629217173044498,0.9210037655844795
head_only,lab2_active_3_5_9,"Lab2 active set [3, 5, 9]",10,humidity,1.2218759015264962,0.8314939851944263,0.8771423921802517
head_only,lab2_active_3_5_9,"Lab2 active set [3, 5, 9]",10,temperature,0.3493999690265426,0.24049450915593368,0.9216532234756847
head_only,lab2_active_3_6,"Lab2 active set [3, 6]",11,humidity,1.3159487811212107,0.9959653936899625,0.8608185431468178
head_only,lab2_active_3_6,"Lab2 active set [3, 6]",11,temperature,0.38986141405289687,0.29501235255828273,0.9089698629560422
head_only,lab2_active_3_6_10,"Lab2 active set [3, 6, 10]",10,humidity,1.2927159489839657,0.9071344641538767,0.868213930103565
head_only,lab2_active_3_6_10,"Lab2 active set [3, 6, 10]",10,temperature,0.3753722369453225,0.2825519866668261,0.9182142331624638
head_only,lab2_active_3_6_11,"Lab2 active set [3, 6, 11]",10,humidity,1.389177545787238,1.046796285189115,0.8460042189569906
head_only,lab2_active_3_6_11,"Lab2 active set [3, 6, 11]",10,temperature,0.4123208308610288,0.3353255196259572,0.9005091521747145
head_only,lab2_active_3_6_12,"Lab2 active set [3, 6, 12]",10,humidity,1.237716013924677,0.8686566650867462,0.8783020836031883
head_only,lab2_active_3_6_12,"Lab2 active set [3, 6, 12]",10,temperature,0.3513296874744282,0.25113902527552384,0.9271305292293449
head_only,lab2_active_3_6_13,"Lab2 active set [3, 6, 13]",10,humidity,1.4035141294213636,1.0650905760434957,0.8345514019029466
head_only,lab2_active_3_6_13,"Lab2 active set [3, 6, 13]",10,temperature,0.3963421096246304,0.29719631717755246,0.902099014565885
head_only,lab2_active_3_6_7,"Lab2 active set [3, 6, 7]",10,humidity,1.2420210413843997,0.8810045375273778,0.8781310923911825
head_only,lab2_active_3_6_7,"Lab2 active set [3, 6, 7]",10,temperature,0.3397414830992822,0.2272797811489839,0.9315038942284105
head_only,lab2_active_3_6_8,"Lab2 active set [3, 6, 8]",10,humidity,1.2950578156834864,0.8972876255328839,0.8687699408173859
head_only,lab2_active_3_6_8,"Lab2 active set [3, 6, 8]",10,temperature,0.33730343138874885,0.23434951099065635,0.9327210523560059
head_only,lab2_active_3_6_9,"Lab2 active set [3, 6, 9]",10,humidity,1.110079759875896,0.7934296337457803,0.899357892904471
head_only,lab2_active_3_6_9,"Lab2 active set [3, 6, 9]",10,temperature,0.33816402460240386,0.23817766744356889,0.9301945767696613
head_only,lab2_active_3_7,"Lab2 active set [3, 7]",11,humidity,1.299159314377371,0.9255487322807312,0.8639882423009849
head_only,lab2_active_3_7,"Lab2 active set [3, 7]",11,temperature,0.37015878698305177,0.25475094066216397,0.9181617621333966
head_only,lab2_active_3_7_10,"Lab2 active set [3, 7, 10]",10,humidity,1.2474499737699318,0.8567042969740354,0.8725348461299579
head_only,lab2_active_3_7_10,"Lab2 active set [3, 7, 10]",10,temperature,0.36030137544191876,0.2472956237884668,0.9225816724804707
head_only,lab2_active_3_7_11,"Lab2 active set [3, 7, 11]",10,humidity,1.2537231583324788,0.8474576633710128,0.8729041011816494
head_only,lab2_active_3_7_11,"Lab2 active set [3, 7, 11]",10,temperature,0.3488874797377267,0.241195675272208,0.9271060633134509
head_only,lab2_active_3_7_12,"Lab2 active set [3, 7, 12]",10,humidity,1.2708933555074249,0.905755327298091,0.8662356657141511
head_only,lab2_active_3_7_12,"Lab2 active set [3, 7, 12]",10,temperature,0.3639476804671302,0.2548225281330255,0.9209874724505929
head_only,lab2_active_3_7_13,"Lab2 active set [3, 7, 13]",10,humidity,1.3520658485778907,0.9285985689896804,0.8477809802248133
head_only,lab2_active_3_7_13,"Lab2 active set [3, 7, 13]",10,temperature,0.37897835740885155,0.2641974034217688,0.9120131813076008
head_only,lab2_active_3_7_8,"Lab2 active set [3, 7, 8]",10,humidity,1.28454230193325,0.8896443477043738,0.8656052491126458
head_only,lab2_active_3_7_8,"Lab2 active set [3, 7, 8]",10,temperature,0.36586377646029694,0.25936159376914686,0.9193089685289041
head_only,lab2_active_3_7_9,"Lab2 active set [3, 7, 9]",10,humidity,1.3035475028080201,0.9788389160082891,0.8656792919679022
head_only,lab2_active_3_7_9,"Lab2 active set [3, 7, 9]",10,temperature,0.3682632880422514,0.2660244405269623,0.9180467004014332
head_only,lab2_active_3_7_9_10_13,"Lab2 active set [3, 7, 9, 10, 13]",8,humidity,1.2463941727871592,0.8776556849479675,0.87461879392627
head_only,lab2_active_3_7_9_10_13,"Lab2 active set [3, 7, 9, 10, 13]",8,temperature,0.3644396977618643,0.25916918882956874,0.9196022777010184
head_only,lab2_active_3_8,"Lab2 active set [3, 8]",11,humidity,1.429853144846758,1.007500831897442,0.8366783743617072
head_only,lab2_active_3_8,"Lab2 active set [3, 8]",11,temperature,0.3680562443306438,0.2769834708708983,0.9184759668575875
head_only,lab2_active_3_8_10,"Lab2 active set [3, 8, 10]",10,humidity,1.3111710192080017,0.9020228248376113,0.8600428576637213
head_only,lab2_active_3_8_10,"Lab2 active set [3, 8, 10]",10,temperature,0.3534934820000683,0.25396155967162204,0.9252986103081514
head_only,lab2_active_3_8_11,"Lab2 active set [3, 8, 11]",10,humidity,1.3951440124405408,0.949121186366448,0.8461388181921499
head_only,lab2_active_3_8_11,"Lab2 active set [3, 8, 11]",10,temperature,0.364427602958868,0.26757733409221357,0.9214027958334151
head_only,lab2_active_3_8_12,"Lab2 active set [3, 8, 12]",10,humidity,1.3796306255943758,1.020744039462163,0.8467697526862471
head_only,lab2_active_3_8_12,"Lab2 active set [3, 8, 12]",10,temperature,0.36992426811968687,0.2763710537782082,0.9177390130837882
head_only,lab2_active_3_8_13,"Lab2 active set [3, 8, 13]",10,humidity,1.4807748949327133,1.0204021059549773,0.8225507388737902
head_only,lab2_active_3_8_13,"Lab2 active set [3, 8, 13]",10,temperature,0.38456936107468187,0.29046331346035004,0.9105984372870435
head_only,lab2_active_3_8_9,"Lab2 active set [3, 8, 9]",10,humidity,1.31785607931518,0.9816207381395193,0.8607965928637977
head_only,lab2_active_3_8_9,"Lab2 active set [3, 8, 9]",10,temperature,0.36991532600787347,0.27324793430475086,0.9146309409925567
head_only,lab2_active_3_9,"Lab2 active set [3, 9]",11,humidity,1.3091169755776522,1.0063332044161284,0.8621801209772428
head_only,lab2_active_3_9,"Lab2 active set [3, 9]",11,temperature,0.37939543934167025,0.28602812038018155,0.9094834528345158
head_only,lab2_active_3_9_10,"Lab2 active set [3, 9, 10]",10,humidity,1.226883689441499,0.8748011222252479,0.8781373943597243
head_only,lab2_active_3_9_10,"Lab2 active set [3, 9, 10]",10,temperature,0.3564483088677371,0.2526934101031377,0.9217281770268837
head_only,lab2_active_3_9_11,"Lab2 active set [3, 9, 11]",10,humidity,1.215888768570599,0.8211383773730352,0.8793338031487263
head_only,lab2_active_3_9_11,"Lab2 active set [3, 9, 11]",10,temperature,0.34215091915144935,0.23554839193820953,0.9279659301937028
head_only,lab2_active_3_9_12,"Lab2 active set [3, 9, 12]",10,humidity,1.3112852238537718,0.996335180906149,0.8614079450682292
head_only,lab2_active_3_9_12,"Lab2 active set [3, 9, 12]",10,temperature,0.3699877816175243,0.275980966595503,0.914615215451249
head_only,lab2_active_3_9_13,"Lab2 active set [3, 9, 13]",10,humidity,1.2399943386232524,0.8966183547790234,0.8738598808723206
head_only,lab2_active_3_9_13,"Lab2 active set [3, 9, 13]",10,temperature,0.3762075027194723,0.2837693003507761,0.9112433889408015
head_only,lab2_active_4_10,"Lab2 active set [4, 10]",11,humidity,1.3057900885743647,0.9455517667990464,0.8595638364908506
head_only,lab2_active_4_10,"Lab2 active set [4, 10]",11,temperature,0.40777968843878365,0.31795557072529423,0.899953590523088
head_only,lab2_active_4_10_11,"Lab2 active set [4, 10, 11]",10,humidity,1.5414391885785679,1.2242311376791735,0.811110391706121
head_only,lab2_active_4_10_11,"Lab2 active set [4, 10, 11]",10,temperature,0.42973768015832076,0.35317109869076657,0.8920790845767073
head_only,lab2_active_4_10_12,"Lab2 active set [4, 10, 12]",10,humidity,1.2638489947886267,0.895292341709137,0.8694950083746538
head_only,lab2_active_4_10_12,"Lab2 active set [4, 10, 12]",10,temperature,0.37528726230703957,0.2833762764930725,0.9158959624470966
head_only,lab2_active_4_10_13,"Lab2 active set [4, 10, 13]",10,humidity,1.3670401458785013,0.994983237523299,0.8473975204680186
head_only,lab2_active_4_10_13,"Lab2 active set [4, 10, 13]",10,temperature,0.41233933590444427,0.3212458800811034,0.8978642662296541
head_only,lab2_active_4_11,"Lab2 active set [4, 11]",11,humidity,1.7570642531437102,1.4916711174524748,0.7625689070726233
head_only,lab2_active_4_11,"Lab2 active set [4, 11]",11,temperature,0.5404203046543308,0.4702745263393109,0.8323631982434385
head_only,lab2_active_4_11_12,"Lab2 active set [4, 11, 12]",10,humidity,1.4407808094204304,1.0925005972385406,0.8353885519643177
head_only,lab2_active_4_11_12,"Lab2 active set [4, 11, 12]",10,temperature,0.41313369752034923,0.3226000334207828,0.8976448105051007
head_only,lab2_active_4_11_13,"Lab2 active set [4, 11, 13]",10,humidity,1.6444466720423552,1.3087649574646583,0.7910642302584363
head_only,lab2_active_4_11_13,"Lab2 active set [4, 11, 13]",10,temperature,0.4958096323151086,0.4134868314633003,0.8580404389814196
head_only,lab2_active_4_12,"Lab2 active set [4, 12]",11,humidity,1.3621141270201287,1.0544244945049286,0.8456761860382186
head_only,lab2_active_4_12,"Lab2 active set [4, 12]",11,temperature,0.4249321116902442,0.33017129508348614,0.8891273555846896
head_only,lab2_active_4_12_13,"Lab2 active set [4, 12, 13]",10,humidity,1.3622052324116596,1.0209339765401988,0.8461076906838537
head_only,lab2_active_4_12_13,"Lab2 active set [4, 12, 13]",10,temperature,0.41968776497699406,0.3256375342607498,0.8933887548126557
head_only,lab2_active_4_13,"Lab2 active set [4, 13]",11,humidity,1.6666604612345854,1.3458065069638765,0.7883396847265546
head_only,lab2_active_4_13,"Lab2 active set [4, 13]",11,temperature,0.5370576205121371,0.4468793502220741,0.8333453420461368
head_only,lab2_active_4_5,"Lab2 active set [4, 5]",11,humidity,1.4108454399824202,1.0448394463612483,0.84041584808842
head_only,lab2_active_4_5,"Lab2 active set [4, 5]",11,temperature,0.4391186415032319,0.35510334143271816,0.886687254816509
head_only,lab2_active_4_5_10,"Lab2 active set [4, 5, 10]",10,humidity,1.3157512600267758,0.9261403129650996,0.8574978255250498
head_only,lab2_active_4_5_10,"Lab2 active set [4, 5, 10]",10,temperature,0.383425223537968,0.2911843244846051,0.9139813986070797
head_only,lab2_active_4_5_11,"Lab2 active set [4, 5, 11]",10,humidity,1.5796151507605474,1.2657846945982714,0.802202907733984
head_only,lab2_active_4_5_11,"Lab2 active set [4, 5, 11]",10,temperature,0.4790170549955833,0.4115791412500235,0.8667440069907868
head_only,lab2_active_4_5_12,"Lab2 active set [4, 5, 12]",10,humidity,1.300513462839776,0.9321897373749659,0.86230170580553
head_only,lab2_active_4_5_12,"Lab2 active set [4, 5, 12]",10,temperature,0.3744124980971334,0.27517726902778333,0.9155647007188299
head_only,lab2_active_4_5_13,"Lab2 active set [4, 5, 13]",10,humidity,1.4995445186309875,1.1839110897137568,0.8197730939789651
head_only,lab2_active_4_5_13,"Lab2 active set [4, 5, 13]",10,temperature,0.42947763756578694,0.3412184761120723,0.8888619222164683
head_only,lab2_active_4_5_6,"Lab2 active set [4, 5, 6]",10,humidity,1.3355168088498353,1.0607735308317037,0.8570220386458515
head_only,lab2_active_4_5_6,"Lab2 active set [4, 5, 6]",10,temperature,0.37842108651269213,0.2994507218782718,0.9145508994654409
head_only,lab2_active_4_5_7,"Lab2 active set [4, 5, 7]",10,humidity,1.1785237676881128,0.8314866767479823,0.884370601894775
head_only,lab2_active_4_5_7,"Lab2 active set [4, 5, 7]",10,temperature,0.37562923344800264,0.2704887470373741,0.916391980524187
head_only,lab2_active_4_5_8,"Lab2 active set [4, 5, 8]",10,humidity,1.255304379455242,0.8907352731778071,0.8697304927134741
head_only,lab2_active_4_5_8,"Lab2 active set [4, 5, 8]",10,temperature,0.36401162234904655,0.2591194384373151,0.9205956213759394
head_only,lab2_active_4_5_9,"Lab2 active set [4, 5, 9]",10,humidity,1.2054668010057945,0.8751849050705249,0.8809000878091411
head_only,lab2_active_4_5_9,"Lab2 active set [4, 5, 9]",10,temperature,0.34738946406508575,0.2477070803825672,0.9251557424798684
head_only,lab2_active_4_6,"Lab2 active set [4, 6]",11,humidity,1.3958914307112311,1.1420386250202472,0.8481483168998932
head_only,lab2_active_4_6,"Lab2 active set [4, 6]",11,temperature,0.46635610757963547,0.3829125784910642,0.8737963121312083
head_only,lab2_active_4_6_10,"Lab2 active set [4, 6, 10]",10,humidity,1.2239249285294298,0.903723304088299,0.8789264349866404
head_only,lab2_active_4_6_10,"Lab2 active set [4, 6, 10]",10,temperature,0.36290700394570796,0.27447564556048465,0.9226348438502339
head_only,lab2_active_4_6_11,"Lab2 active set [4, 6, 11]",10,humidity,1.393251125073395,1.125974939419673,0.8425790016635121
head_only,lab2_active_4_6_11,"Lab2 active set [4, 6, 11]",10,temperature,0.47016048513908965,0.39920487999916077,0.873226411813473
head_only,lab2_active_4_6_12,"Lab2 active set [4, 6, 12]",10,humidity,1.2167089154895157,0.9013833311887888,0.8834641052881532
head_only,lab2_active_4_6_12,"Lab2 active set [4, 6, 12]",10,temperature,0.36039859344125397,0.2605897703996071,0.9233049382663767
head_only,lab2_active_4_6_13,"Lab2 active set [4, 6, 13]",10,humidity,1.4420906946896808,1.1915692366086519,0.8408589750723512
head_only,lab2_active_4_6_13,"Lab2 active set [4, 6, 13]",10,temperature,0.4397335693351389,0.35787330911709714,0.8856109287226721
head_only,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,humidity,1.1188234441982439,0.8136850824722877,0.8977456457737232
head_only,lab2_active_4_6_7,"Lab2 active set [4, 6, 7]",10,temperature,0.31870837552676434,0.22222463098856118,0.9409863300645436
head_only,lab2_active_4_6_8,"Lab2 active set [4, 6, 8]",10,humidity,1.1713617382728694,0.8572343014753782,0.8880310580834261
head_only,lab2_active_4_6_8,"Lab2 active set [4, 6, 8]",10,temperature,0.33999650840095214,0.24404835815613085,0.9307209544250638
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,humidity,1.20693611411326,0.8531821209650773,0.884392125419831
head_only,lab2_active_4_6_8_10_12,"Lab2 active set [4, 6, 8, 10, 12]",8,temperature,0.32559074068200466,0.22515168270239463,0.9373549071345408
head_only,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,humidity,1.1181197953594397,0.8322422045927781,0.897009624831488
head_only,lab2_active_4_6_9,"Lab2 active set [4, 6, 9]",10,temperature,0.32264250784072296,0.22144659436666048,0.9351454362444789
head_only,lab2_active_4_7,"Lab2 active set [4, 7]",11,humidity,1.1722836122339426,0.8501683152638949,0.8840026848045158
head_only,lab2_active_4_7,"Lab2 active set [4, 7]",11,temperature,0.37403930263069834,0.268724276469304,0.9112448771929116
head_only,lab2_active_4_7_10,"Lab2 active set [4, 7, 10]",10,humidity,1.1543343395758654,0.8065412159149463,0.887109721871792
head_only,lab2_active_4_7_10,"Lab2 active set [4, 7, 10]",10,temperature,0.3648231219585609,0.25484004616737366,0.9198872829699071
head_only,lab2_active_4_7_10_11_13,"Lab2 active set [4, 7, 10, 11, 13]",8,humidity,1.2283595299187855,0.8656884363064399,0.8715639378204287
head_only,lab2_active_4_7_10_11_13,"Lab2 active set [4, 7, 10, 11, 13]",8,temperature,0.36687927374928364,0.2546915434874021,0.9168844015739736
head_only,lab2_active_4_7_11,"Lab2 active set [4, 7, 11]",10,humidity,1.276675640508499,0.962697107058305,0.8686536860235754
head_only,lab2_active_4_7_11,"Lab2 active set [4, 7, 11]",10,temperature,0.37777032924060283,0.27948994705310237,0.9148006505598635
head_only,lab2_active_4_7_12,"Lab2 active set [4, 7, 12]",10,humidity,1.1783106390622708,0.8465034021781042,0.8814474713967329
head_only,lab2_active_4_7_12,"Lab2 active set [4, 7, 12]",10,temperature,0.36958500675644945,0.2666178597853734,0.915155648387536
head_only,lab2_active_4_7_13,"Lab2 active set [4, 7, 13]",10,humidity,1.172895027119256,0.8499466478824615,0.8786556574167101
head_only,lab2_active_4_7_13,"Lab2 active set [4, 7, 13]",10,temperature,0.3749738390353553,0.2690277535181779,0.9097397886427631
head_only,lab2_active_4_7_8,"Lab2 active set [4, 7, 8]",10,humidity,1.151025210240092,0.825742434996825,0.8881416044724199
head_only,lab2_active_4_7_8,"Lab2 active set [4, 7, 8]",10,temperature,0.3566296828990855,0.24677719061191267,0.9227935597914256
head_only,lab2_active_4_7_9,"Lab2 active set [4, 7, 9]",10,humidity,1.2280872112879386,0.9365154573550591,0.8776584015655964
head_only,lab2_active_4_7_9,"Lab2 active set [4, 7, 9]",10,temperature,0.35169555020676035,0.25026238423127395,0.9255476557184867
head_only,lab2_active_4_8,"Lab2 active set [4, 8]",11,humidity,1.2603773088519004,0.9405490435086764,0.8667818138499211
head_only,lab2_active_4_8,"Lab2 active set [4, 8]",11,temperature,0.39114579841286495,0.2926803437563089,0.906328286427162
head_only,lab2_active_4_8_10,"Lab2 active set [4, 8, 10]",10,humidity,1.216764652793436,0.8535809539831601,0.8766629115946455
head_only,lab2_active_4_8_10,"Lab2 active set [4, 8, 10]",10,temperature,0.3638702010923129,0.2609809018098391,0.9208415166715332
head_only,lab2_active_4_8_11,"Lab2 active set [4, 8, 11]",10,humidity,1.292136130481667,0.945064549262707,0.8642851023207527
head_only,lab2_active_4_8_11,"Lab2 active set [4, 8, 11]",10,temperature,0.38786112461849176,0.29161934096079606,0.9101077089119621
head_only,lab2_active_4_8_12,"Lab2 active set [4, 8, 12]",10,humidity,1.2440082569081232,0.9075265159973731,0.8708713190677752
head_only,lab2_active_4_8_12,"Lab2 active set [4, 8, 12]",10,temperature,0.3763079073002251,0.2820038233812039,0.9145733421746558
head_only,lab2_active_4_8_13,"Lab2 active set [4, 8, 13]",10,humidity,1.294672789167773,0.9424479741316575,0.858303684250282
head_only,lab2_active_4_8_13,"Lab2 active set [4, 8, 13]",10,temperature,0.4126194820443075,0.320105200776687,0.8980150808133536
head_only,lab2_active_4_8_9,"Lab2 active set [4, 8, 9]",10,humidity,1.214895358325188,0.9147638861949627,0.8796577924444815
head_only,lab2_active_4_8_9,"Lab2 active set [4, 8, 9]",10,temperature,0.3487452284823884,0.2492574659677652,0.9249593896993774
head_only,lab2_active_4_9,"Lab2 active set [4, 9]",11,humidity,1.2495732313885919,0.9649530534560864,0.8716295057732839
head_only,lab2_active_4_9,"Lab2 active set [4, 9]",11,temperature,0.35582011504660876,0.2538775314505284,0.9167025576955569
head_only,lab2_active_4_9_10,"Lab2 active set [4, 9, 10]",10,humidity,1.1643030262182867,0.8518418165353628,0.8876424274646353
head_only,lab2_active_4_9_10,"Lab2 active set [4, 9, 10]",10,temperature,0.3480088928078199,0.24818180616085345,0.9258513810009384
head_only,lab2_active_4_9_11,"Lab2 active set [4, 9, 11]",10,humidity,1.1843131705296974,0.8216163676518661,0.8832507295349304
head_only,lab2_active_4_9_11,"Lab2 active set [4, 9, 11]",10,temperature,0.35738982403246106,0.25488634694081086,0.9188540320978048
head_only,lab2_active_4_9_12,"Lab2 active set [4, 9, 12]",10,humidity,1.2326921661862802,0.9321249998532809,0.877196574064532
head_only,lab2_active_4_9_12,"Lab2 active set [4, 9, 12]",10,temperature,0.35460161216545194,0.2590686484025075,0.9223381695914152
head_only,lab2_active_4_9_13,"Lab2 active set [4, 9, 13]",10,humidity,1.17968196196984,0.8684327556536748,0.881977468568081
head_only,lab2_active_4_9_13,"Lab2 active set [4, 9, 13]",10,temperature,0.3747080666025414,0.2802690536930011,0.9082734737322034
head_only,lab2_active_5_10,"Lab2 active set [5, 10]",11,humidity,1.4239608878998966,0.991289482666896,0.8383294556345183
head_only,lab2_active_5_10,"Lab2 active set [5, 10]",11,temperature,0.34336069153076754,0.24160764194451845,0.9309329129027155
head_only,lab2_active_5_10_11,"Lab2 active set [5, 10, 11]",10,humidity,1.5431906799979287,1.1228296619195204,0.8122824166599097
head_only,lab2_active_5_10_11,"Lab2 active set [5, 10, 11]",10,temperature,0.3720996599697566,0.28163436399056363,0.9192137655163244
head_only,lab2_active_5_10_12,"Lab2 active set [5, 10, 12]",10,humidity,1.35243409443236,0.9241739236391507,0.8550932345440609
head_only,lab2_active_5_10_12,"Lab2 active set [5, 10, 12]",10,temperature,0.32955675850041577,0.2269522616496453,0.9371233893057838
head_only,lab2_active_5_10_13,"Lab2 active set [5, 10, 13]",10,humidity,1.470769528194825,1.0345413042948797,0.8238932260574318
head_only,lab2_active_5_10_13,"Lab2 active set [5, 10, 13]",10,temperature,0.369582497988746,0.26543390865509325,0.9181595328087702
head_only,lab2_active_5_11,"Lab2 active set [5, 11]",11,humidity,1.6349632152574824,1.2795824270982008,0.7912770076898392
head_only,lab2_active_5_11,"Lab2 active set [5, 11]",11,temperature,0.42169669607880933,0.3484520430748279,0.8969240233649107
head_only,lab2_active_5_11_12,"Lab2 active set [5, 11, 12]",10,humidity,1.4507403471300344,1.0471266966599684,0.8341361287932271
head_only,lab2_active_5_11_12,"Lab2 active set [5, 11, 12]",10,temperature,0.3587443527659271,0.2672807161624615,0.9247518609903155
head_only,lab2_active_5_11_13,"Lab2 active set [5, 11, 13]",10,humidity,1.6327457912411427,1.2423739800086389,0.7902131736585698
head_only,lab2_active_5_11_13,"Lab2 active set [5, 11, 13]",10,temperature,0.4120160579089021,0.32704855845524716,0.8991682386766379
head_only,lab2_active_5_12,"Lab2 active set [5, 12]",11,humidity,1.3548391019406263,0.9525880217552185,0.8532691158727176
head_only,lab2_active_5_12,"Lab2 active set [5, 12]",11,temperature,0.34682055973622217,0.2456614994085752,0.9275231658814203
head_only,lab2_active_5_12_13,"Lab2 active set [5, 12, 13]",10,humidity,1.458006129991585,1.046651074519524,0.8287430449166888
head_only,lab2_active_5_12_13,"Lab2 active set [5, 12, 13]",10,temperature,0.37445498360532625,0.2765316733947167,0.9143324036388768
head_only,lab2_active_5_13,"Lab2 active set [5, 13]",11,humidity,1.6235078038370654,1.264301414673145,0.7860440284101029
head_only,lab2_active_5_13,"Lab2 active set [5, 13]",11,temperature,0.4061548229872217,0.31614435750704545,0.8973785793082087
head_only,lab2_active_5_6,"Lab2 active set [5, 6]",11,humidity,1.3886445356961983,1.074098988221242,0.8458983249651344
head_only,lab2_active_5_6,"Lab2 active set [5, 6]",11,temperature,0.36044540358254323,0.2772960399205868,0.922391919330127
head_only,lab2_active_5_6_10,"Lab2 active set [5, 6, 10]",10,humidity,1.320411876833163,0.9368599882492652,0.8616307185551713
head_only,lab2_active_5_6_10,"Lab2 active set [5, 6, 10]",10,temperature,0.3376752673281351,0.23588983829204851,0.9329763404844071
head_only,lab2_active_5_6_11,"Lab2 active set [5, 6, 11]",10,humidity,1.424065573247207,1.1182740376545832,0.840569482169409
head_only,lab2_active_5_6_11,"Lab2 active set [5, 6, 11]",10,temperature,0.3984102470042271,0.3284505491073315,0.9083483615647878
head_only,lab2_active_5_6_12,"Lab2 active set [5, 6, 12]",10,humidity,1.2814201360537198,0.9249265767060794,0.8672861424279438
head_only,lab2_active_5_6_12,"Lab2 active set [5, 6, 12]",10,temperature,0.32508613595991903,0.2234612416762572,0.9377999044154846
head_only,lab2_active_5_6_13,"Lab2 active set [5, 6, 13]",10,humidity,1.4642381851558623,1.180245415522502,0.8232870710467589
head_only,lab2_active_5_6_13,"Lab2 active set [5, 6, 13]",10,temperature,0.39628841485249056,0.31422835703079516,0.9043574709155416
head_only,lab2_active_5_6_7,"Lab2 active set [5, 6, 7]",10,humidity,1.228337533602524,0.8532859270389264,0.8799442420540781
head_only,lab2_active_5_6_7,"Lab2 active set [5, 6, 7]",10,temperature,0.3281541479118527,0.21717761342342085,0.937218364032107
head_only,lab2_active_5_6_8,"Lab2 active set [5, 6, 8]",10,humidity,1.2743778096559768,0.9093391849444463,0.8701800965432775
head_only,lab2_active_5_6_8,"Lab2 active set [5, 6, 8]",10,temperature,0.32069683095141654,0.21466516416806442,0.9392231775685064
head_only,lab2_active_5_6_9,"Lab2 active set [5, 6, 9]",10,humidity,1.1357240005325637,0.8023645923687861,0.8925833742277067
head_only,lab2_active_5_6_9,"Lab2 active set [5, 6, 9]",10,temperature,0.3208026655376228,0.2210899557058628,0.9385801849540223
head_only,lab2_active_5_7,"Lab2 active set [5, 7]",11,humidity,1.2613471886904828,0.8403046818879935,0.8696930836211141
head_only,lab2_active_5_7,"Lab2 active set [5, 7]",11,temperature,0.33839844674682834,0.22772765732728517,0.9330976070759145
head_only,lab2_active_5_7_10,"Lab2 active set [5, 7, 10]",10,humidity,1.2778116522205922,0.84541638310139,0.8663098643778813
head_only,lab2_active_5_7_10,"Lab2 active set [5, 7, 10]",10,temperature,0.33653356627634723,0.2219329820229457,0.9332138963244531
head_only,lab2_active_5_7_11,"Lab2 active set [5, 7, 11]",10,humidity,1.2810132502142682,0.8565016251343948,0.8661936691721629
head_only,lab2_active_5_7_11,"Lab2 active set [5, 7, 11]",10,temperature,0.3377424877697507,0.22819468149772057,0.9319151555525184
head_only,lab2_active_5_7_12,"Lab2 active set [5, 7, 12]",10,humidity,1.2316226860203725,0.8245930740466485,0.8761232453516672
head_only,lab2_active_5_7_12,"Lab2 active set [5, 7, 12]",10,temperature,0.33055559222658243,0.22285843927126664,0.9364230593072722
head_only,lab2_active_5_7_13,"Lab2 active set [5, 7, 13]",10,humidity,1.3544797566092297,0.9423248240580926,0.8419250430681579
head_only,lab2_active_5_7_13,"Lab2 active set [5, 7, 13]",10,temperature,0.3684924842531113,0.25759677588939667,0.9146154547142316
head_only,lab2_active_5_7_8,"Lab2 active set [5, 7, 8]",10,humidity,1.2210273003153835,0.8121334474820358,0.877340078611331
head_only,lab2_active_5_7_8,"Lab2 active set [5, 7, 8]",10,temperature,0.33199949891772723,0.22619615953702193,0.9352762408931985
head_only,lab2_active_5_7_9,"Lab2 active set [5, 7, 9]",10,humidity,1.2588543197773654,0.901798638013693,0.8718768886273094
head_only,lab2_active_5_7_9,"Lab2 active set [5, 7, 9]",10,temperature,0.3473610322128341,0.24894459201739386,0.9303102481335278
head_only,lab2_active_5_8,"Lab2 active set [5, 8]",11,humidity,1.2900494212754725,0.869134206038255,0.8637879240017516
