transfer_mode,protocol_name,display_name,masked_total,sensor,variable,rmse,mae,r2
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,4,humidity,1.917041064750364,1.396211862564087,0.632089541248297
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,4,temperature,0.6725046179658957,0.4955662786960602,0.829168720887455
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,5,humidity,1.2028859384010262,1.008526086807251,0.8929591822558125
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,5,temperature,0.44023253094372405,0.350193053483963,0.8732297085561673
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,6,humidity,1.3842804439449412,1.0828393697738647,0.8655969675011632
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,6,temperature,0.39968926012547884,0.3153064548969269,0.9177589585863651
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,7,humidity,2.3021451731757634,1.8615657091140747,0.6609665383345227
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,7,temperature,0.7045860158243968,0.5206510424613953,0.7153531563737174
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,8,humidity,1.3608286747304705,0.985634982585907,0.8710299966706374
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,8,temperature,0.3653962699579696,0.30510053038597107,0.9194730736115431
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,9,humidity,2.3093265719362495,1.7964295148849487,0.661100599353612
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,9,temperature,0.6260401653286604,0.5433483719825745,0.7779679530315886
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,10,humidity,1.6919386380434058,1.2566381692886353,0.8169388078894734
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,10,temperature,0.46625707851078635,0.3729694187641144,0.8843173042550672
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,11,humidity,0.7009696987748214,0.5780718326568604,0.9625580958405767
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,11,temperature,0.23464228965411124,0.17615462839603424,0.9717157247133994
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,12,humidity,1.4142125087014898,0.9916340708732605,0.8682231430922273
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,12,temperature,0.5038041891196445,0.41840752959251404,0.8468501266302105
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,13,humidity,0.9232556301144637,0.7648382186889648,0.9315999285186123
head_only,lab2_active_1_4_12,"Lab2 active set [1, 4, 12]",10,13,temperature,0.28648999935025116,0.216411754488945,0.9496413842069099
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,1,humidity,1.279603504968859,0.9048171043395996,0.8862229830517077
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,1,temperature,0.46318350753123866,0.38451841473579407,0.8549917020271877
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,2,humidity,0.999698891606107,0.7644792795181274,0.9166568094599254
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,2,temperature,0.31856068290340395,0.26099568605422974,0.9488754608756133
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,3,humidity,1.132178556705439,0.8478826284408569,0.9026205595298532
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,3,temperature,0.3759823687216546,0.30061614513397217,0.9200318514005601
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,4,humidity,1.6366008998349524,0.8014572262763977,0.7318579730162769
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,4,temperature,0.6137851904280396,0.34373000264167786,0.8576984362502874
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,5,humidity,1.2309647302261961,0.9153270721435547,0.8879035830915559
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,5,temperature,0.38791782710184874,0.29078227281570435,0.9015688206223816
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,6,humidity,1.5498736822278216,1.1506351232528687,0.8315179998545206
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,6,temperature,0.4543846806487961,0.3783077001571655,0.893710341558589
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,7,humidity,2.271484270038422,1.7199532985687256,0.6699371741139089
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,7,temperature,0.7079082971549254,0.547942578792572,0.7126624650030655
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,8,humidity,1.540534540271424,1.217054843902588,0.8347183273491516
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,8,temperature,0.4718711259190262,0.4105089604854584,0.865705041680491
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,9,humidity,2.3363077642117727,1.8952895402908325,0.6531352191554469
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,9,temperature,0.6996999608472589,0.6239050626754761,0.7226456650829072
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,10,humidity,1.7425415637232589,1.3655812740325928,0.8058249790801735
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,10,temperature,0.5347637491353519,0.4553496837615967,0.8478256569859326
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,11,humidity,0.8779533476394153,0.647270917892456,0.94126427437034
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,11,temperature,0.29950839881313207,0.2363157868385315,0.9539159662840859
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,12,humidity,1.3673796164545164,0.9784026145935059,0.8768064428957366
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,12,temperature,0.44983955277992094,0.3749254643917084,0.8779020505249189
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,13,humidity,1.1298235166349897,0.745361328125,0.8975684293216686
head_only,lab2_active_1_4_13,"Lab2 active set [1, 4, 13]",10,13,temperature,0.4064322209667246,0.3043045997619629,0.8986482837005464
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,1,humidity,0.8979547945381536,0.6422333121299744,0.9439710314878285
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,1,temperature,0.3305460079779509,0.2800944149494171,0.9261499977918498
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,2,humidity,0.9986633069317594,0.6967597007751465,0.916829388521974
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,2,temperature,0.2900388184620251,0.2231878787279129,0.9576203532762649
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,3,humidity,0.9774086605139503,0.7060660719871521,0.9274245411855997
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,3,temperature,0.35434852400276257,0.31237852573394775,0.9289697462969141
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,4,humidity,1.782719658349086,0.8799824714660645,0.6818401279372572
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,4,temperature,0.6255967629050143,0.31526893377304077,0.8521688876882124
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,5,humidity,1.485242971329495,1.051346778869629,0.8368092555415854
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,5,temperature,0.5330778261178208,0.3887227475643158,0.8141192384459253
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,6,humidity,1.2421772314642892,0.9803993701934814,0.8917748968435509
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,6,temperature,0.3962917705685891,0.33767783641815186,0.9191511624862281
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,7,humidity,1.9214409438822277,1.5242685079574585,0.7638264736905757
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,7,temperature,0.600528422757374,0.4586934745311737,0.7932214617903879
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,8,humidity,1.4394847602421785,0.998924195766449,0.8556901510013447
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,8,temperature,0.394935400907598,0.3217855393886566,0.9059269927135243
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,9,humidity,2.280082090138106,1.716415524482727,0.6696296429881834
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,9,temperature,0.6191340786079387,0.5178933143615723,0.782839586951761
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,10,humidity,1.8265514285336975,1.393634557723999,0.7866508622064302
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,10,temperature,0.4884395800428465,0.41195574402809143,0.873048099101987
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,11,humidity,0.8076411362479436,0.6422458291053772,0.9502954302536671
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,11,temperature,0.2791873210174554,0.24083015322685242,0.9599572517837077
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,12,humidity,1.303654244436801,0.9536285400390625,0.8880214987525393
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,12,temperature,0.3977656403217252,0.3461492955684662,0.9045342420931662
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,13,humidity,0.747887736392323,0.5383079051971436,0.9551166290254955
head_only,lab2_active_1_4_5,"Lab2 active set [1, 4, 5]",10,13,temperature,0.28906097927208985,0.2458953559398651,0.9487334871337455
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,1,humidity,1.0874806698363706,0.717901885509491,0.917823664173329
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,1,temperature,0.4308557408197715,0.3194761276245117,0.874526955607895
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,2,humidity,0.8959352228343965,0.6586340069770813,0.933060118679754
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,2,temperature,0.2909554540910603,0.21660907566547394,0.9573520587392568
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,3,humidity,1.2898186517742414,1.102891445159912,0.873615234354101
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,3,temperature,0.4554959781418924,0.4073861837387085,0.8826315949839854
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,4,humidity,1.612054612505405,0.7905012369155884,0.7398410216012671
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,4,temperature,0.5041794442956269,0.2905208468437195,0.9039832203167066
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,5,humidity,1.0687728165538928,0.7965909242630005,0.9154971623470898
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,5,temperature,0.4016724884863071,0.33153319358825684,0.8944647817624077
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,6,humidity,1.4600714906407777,1.0084761381149292,0.8504766151395453
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,6,temperature,0.4776861982156898,0.39647412300109863,0.8825294389759352
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,7,humidity,1.5362734236145896,1.0496187210083008,0.849021817799324
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,7,temperature,0.5344456319251629,0.34415027499198914,0.8362258249989138
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,8,humidity,1.2754469854686588,0.9411516189575195,0.8867060665462709
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,8,temperature,0.38690327567209815,0.32231375575065613,0.9097145595479073
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,9,humidity,2.0171427372369304,1.6047559976577759,0.7414328329194564
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,9,temperature,0.5956705803658086,0.5165626406669617,0.7989872687494034
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,10,humidity,1.5076202902556246,1.128966212272644,0.8546513404501442
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,10,temperature,0.47773359584043007,0.39927738904953003,0.8785523577917008
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,11,humidity,0.7884908437203303,0.6476210951805115,0.952624615424
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,11,temperature,0.3337910522080209,0.2832973301410675,0.9427623413034151
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,12,humidity,1.1091629147961732,0.7744351625442505,0.918941143627192
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,12,temperature,0.428400679048789,0.3674962818622589,0.8892628370077499
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,13,humidity,0.7623295609142181,0.5333958268165588,0.9533664841036378
head_only,lab2_active_1_4_6,"Lab2 active set [1, 4, 6]",10,13,temperature,0.35708546049552015,0.2924492359161377,0.9217653462401705
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,1,humidity,0.9683565140497647,0.7991252541542053,0.9348410247998593
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,1,temperature,0.22889828228672635,0.1570935845375061,0.9645862650457229
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,2,humidity,0.8218419666686506,0.6545300483703613,0.9436740735871552
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,2,temperature,0.2968177614747767,0.21503569185733795,0.9556161640116337
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,3,humidity,0.8843860275066292,0.670192539691925,0.9405815684796518
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,3,temperature,0.273851258719642,0.21099957823753357,0.9575760036920563
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,4,humidity,1.6772097743292915,0.9790709018707275,0.7183861134055033
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,4,temperature,0.6919071732081543,0.40573543310165405,0.8191691484806549
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,5,humidity,1.021972306311156,0.853836178779602,0.9227357195011164
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,5,temperature,0.41734500940519176,0.32080769538879395,0.8860685362496911
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,6,humidity,0.9486719762309958,0.6975903511047363,0.9368762150419541
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,6,temperature,0.29374879623734584,0.19361776113510132,0.955578231909104
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,7,humidity,2.1635414350053725,1.6066659688949585,0.7005615565805396
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,7,temperature,0.7564283491695484,0.552881121635437,0.6719243918902902
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,8,humidity,1.1734223386392066,0.7657887935638428,0.904106200563652
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,8,temperature,0.3230985339557985,0.22454233467578888,0.9370373684963167
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,9,humidity,2.109702981952224,1.5063790082931519,0.7171587397966741
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,9,temperature,0.5542884519554012,0.4090608060359955,0.8259464395852968
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,10,humidity,1.457887045374127,1.038543939590454,0.8640826761151825
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,10,temperature,0.37398271861923804,0.27628403902053833,0.925574703290799
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,11,humidity,0.5882983140636293,0.42461180686950684,0.9736272968224708
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,11,temperature,0.21408970896579718,0.1474318504333496,0.9764536249404716
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,12,humidity,0.9794865890449427,0.6521100401878357,0.9367869455866812
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,12,temperature,0.2806187141113761,0.207209974527359,0.9524854798617676
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,13,humidity,0.7096548981865136,0.5625810623168945,0.9595883076442386
head_only,lab2_active_1_4_7,"Lab2 active set [1, 4, 7]",10,13,temperature,0.21138330433750904,0.16681304574012756,0.9725844970720922
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,1,humidity,1.00436865699536,0.8888661861419678,0.9299045242570283
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,1,temperature,0.23512904146007513,0.17728711664676666,0.9626320548746039
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,2,humidity,0.9969594148393057,0.7293450832366943,0.9171129563241417
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,2,temperature,0.3036216899091471,0.21369922161102295,0.9535580292141772
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,3,humidity,0.9460144274319141,0.7433305978775024,0.9320118925754677
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,3,temperature,0.31802024799188516,0.24438609182834625,0.9427874068224987
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,4,humidity,1.7595608303116481,1.1143063306808472,0.6900527027800513
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,4,temperature,0.6549131082091142,0.4322778284549713,0.8379890991320647
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,5,humidity,1.0448839412470479,0.8792363405227661,0.9192325080869056
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,5,temperature,0.3525839272479582,0.2969505488872528,0.9186835822138212
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,6,humidity,1.071173662561585,0.7166037559509277,0.9195213490271541
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,6,temperature,0.3432769771999331,0.2571861147880554,0.9393357271908782
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,7,humidity,1.8184310948111089,1.365901231765747,0.7884705435414919
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,7,temperature,0.6051868890146443,0.4091670513153076,0.7900009324788826
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,8,humidity,1.4885943226169012,1.131984829902649,0.8456756142862936
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,8,temperature,0.4960744058036504,0.4260057508945465,0.8515751751219329
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,9,humidity,2.2904931502757133,1.751115322113037,0.6666057575553046
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,9,temperature,0.6095265664607912,0.5054722428321838,0.789526936470235
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,10,humidity,1.6722716814558336,1.224335789680481,0.8211698436380576
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,10,temperature,0.4610642565993306,0.36231809854507446,0.8868797320846923
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,11,humidity,0.6762949363811678,0.503211498260498,0.9651476782573064
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,11,temperature,0.23940155226900148,0.1793384701013565,0.9705567049935239
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,12,humidity,1.2121386077925835,0.8114827275276184,0.9031913036801138
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,12,temperature,0.3763496034530146,0.2796022593975067,0.9145374149306555
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,13,humidity,0.8350545908734168,0.6670346856117249,0.9440445540944485
head_only,lab2_active_1_4_8,"Lab2 active set [1, 4, 8]",10,13,temperature,0.28175037959681665,0.2181452214717865,0.951293841099278
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,1,humidity,1.3195134289872343,1.145708441734314,0.879015056086505
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,1,temperature,0.2560114663292406,0.1728893518447876,0.95569981855264
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,2,humidity,0.8651960032890587,0.7144574522972107,0.9375746903647983
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,2,temperature,0.28136739664892185,0.20676670968532562,0.9601165609508882
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,3,humidity,0.9840303756301486,0.7157576680183411,0.9264378460006888
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,3,temperature,0.27206055130053625,0.19621732831001282,0.9581290070623009
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,4,humidity,1.613614027232608,1.1386874914169312,0.7393374738930202
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,4,temperature,0.6360061730274185,0.41825219988822937,0.8472083878416139
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,5,humidity,0.9559957702375556,0.7315897941589355,0.9323897645361694
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,5,temperature,0.4029699286051299,0.3014026880264282,0.8937819055538025
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,6,humidity,1.0358746608817815,0.8146991729736328,0.9247380803862902
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,6,temperature,0.2550691237913404,0.17345258593559265,0.9665065831082483
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,7,humidity,1.5883735025749615,1.152833104133606,0.8386078458540602
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,7,temperature,0.4485027245860871,0.33309775590896606,0.8846630367539505
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,8,humidity,1.1493298962420724,0.8442307710647583,0.9080035148681254
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,8,temperature,0.28595607103168713,0.2104283571243286,0.9506813107255468
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,9,humidity,2.271282419950623,1.7679948806762695,0.672174764241295
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,9,temperature,0.6914825828355764,0.6063385605812073,0.7291219858256635
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,10,humidity,1.4752794776845577,1.039083480834961,0.8608203707803233
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,10,temperature,0.3852169662190433,0.2706664502620697,0.9210361457204663
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,11,humidity,0.7806768985596815,0.6170235872268677,0.9535589399241764
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,11,temperature,0.19357338053860823,0.13142752647399902,0.9807503090987248
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,12,humidity,1.175160190132879,0.8598207831382751,0.9090078430571885
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,12,temperature,0.29795224098515727,0.20001114904880524,0.9464343468156893
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,13,humidity,1.0451727735251477,0.8694587349891663,0.9123425575970198
head_only,lab2_active_1_4_9,"Lab2 active set [1, 4, 9]",10,13,temperature,0.22782940002570196,0.1736472100019455,0.9681525712384481
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,1,humidity,0.875641349351225,0.6503748893737793,0.9467209830045837
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,1,temperature,0.19637387848794238,0.1466776579618454,0.9739352165313848
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,2,humidity,1.2418046277270083,0.8224334716796875,0.8714007999280972
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,2,temperature,0.32105754638913925,0.21763785183429718,0.9480708975623403
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,3,humidity,0.9264868128003267,0.7066882252693176,0.9347897413582309
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,3,temperature,0.3216666463907924,0.27737054228782654,0.9414678917475856
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,4,humidity,1.782719658349086,0.8799824714660645,0.6818401279372572
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,4,temperature,0.6255967629050143,0.31526893377304077,0.8521688876882124
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,5,humidity,1.1610527813074436,0.9906878471374512,0.9002749084796154
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,5,temperature,0.453692721831733,0.3706016540527344,0.8653591494428607
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,6,humidity,1.3280083548989658,0.9118892550468445,0.8763020515081924
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,6,temperature,0.35425101238878703,0.2642175257205963,0.935395039367224
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,7,humidity,1.5640353479610463,1.1109697818756104,0.8435158762639996
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,7,temperature,0.3585492058640509,0.26873576641082764,0.9262883949301565
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,8,humidity,1.5096343897623603,1.080640435218811,0.8412823016111877
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,8,temperature,0.3492940300996469,0.2864147424697876,0.9264139964377021
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,9,humidity,2.3324013165596647,1.7629055976867676,0.6542942050638278
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,9,temperature,0.5723989806524034,0.4749676585197449,0.8143867542566305
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,10,humidity,1.9024543495064938,1.4016063213348389,0.7685508588304353
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,10,temperature,0.43457063824930736,0.35019490122795105,0.8995064290665887
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,11,humidity,0.9451026368287335,0.6625269651412964,0.9319360107195517
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,11,temperature,0.280428893144893,0.20990505814552307,0.9596003117652749
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,12,humidity,1.262220347941116,0.8663944602012634,0.8950263876792832
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,12,temperature,0.3201886961261389,0.2615876793861389,0.9381406857546837
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,13,humidity,0.6958835485655188,0.5071291923522949,0.961141523980172
head_only,lab2_active_1_5,"Lab2 active set [1, 5]",11,13,temperature,0.22565776127434775,0.18059130012989044,0.9687568090530088
head_only,lab2_active_1_5_10,"Lab2 active set [1, 5, 10]",10,1,humidity,0.9851748834552464,0.784238874912262,0.9325580122413396
head_only,lab2_active_1_5_10,"Lab2 active set [1, 5, 10]",10,1,temperature,0.22577400129885342,0.1727372258901596,0.9655464054444081
head_only,lab2_active_1_5_10,"Lab2 active set [1, 5, 10]",10,2,humidity,1.2526510260283783,0.8309862017631531,0.869144525545921
